iteration,delta_l2,adjacent_delta_cosine,adjacent_delta_angle_deg,lag2_state_l2,lag3_state_l2,update_support_jaccard,lower_bound_active_jaccard,lower_bound_active_count
209,0.04384149679837397,0.9660998842050449,14.961419642604609,0.08893096290624747,0.1364783415178708,0.7873831775700935,0.9999278047841363,83103
210,0.04894751920366659,0.7886683331846457,37.93876126403148,0.0877655655921033,0.12985492913053817,0.7686375321336761,0.9997954616550762,83108
211,0.055964833894096476,0.41540684969033337,65.4550596430775,0.08833913791141983,0.13076856806345147,0.7125890736342043,0.9997473380256271,83101
212,0.05133669998602861,0.6296172465832108,50.97811067440726,0.09687808274856417,0.1302198898447043,0.7150943396226415,0.9998315485501144,83105
213,0.04340027393604071,0.8878718248262866,27.392972315967697,0.0920621803987161,0.13849111807059677,0.6629001883239172,0.9998917058731515,83100
214,0.06422261900118909,0.6449941329921766,49.834764417303276,0.09799839848357464,0.14146755702982408,0.615686274509804,0.9996630971002286,83092
215,0.04672622019774741,0.5580136653772636,56.08145952560177,0.09826977564996046,0.13794733344828924,0.6245136186770428,0.9998555921923512,83092
216,0.04408175096922996,0.9215955208445837,22.83953786096586,0.08901177829085265,0.13838260876675232,0.8107476635514018,0.9998676245833182,83091
217,0.04868066742396444,0.8128988512697215,35.61986827167881,0.0883281081101239,0.13076639574209417,0.843400447427293,0.9998194880681613,83088
218,0.053961402605321514,0.39319849644220894,66.84633382957637,0.08571702630950034,0.12901073398025675,0.8217592592592593,0.9998435506775459,83087
219,0.05687985815579507,0.7696693369740135,39.67579511743526,0.10426825730716316,0.13430236391772618,0.7596371882086168,0.9997352364218406,83077
220,0.05456865253925297,0.5994592585494928,53.16882029930447,0.09967109909441794,0.14726024065842774,0.639751552795031,0.9997954025755206,83086
221,0.05648465144756421,0.2321040479178222,76.57902244160098,0.08717269224327373,0.13648691055874818,0.9012048192771084,0.9997833700400766,83078
222,0.04867410297736169,0.6654634022621884,48.28211382424625,0.09601486398526872,0.12995927190954626,0.7382075471698113,0.9998435299640119,83075
223,0.058085972225438424,0.4373286136207012,64.06644000072458,0.09064243831675796,0.1275904011527156,0.7038961038961039,0.9997713185292171,83076
224,0.06779594811002741,-0.06918479344296666,93.96716580354094,0.08617059943858588,0.13222290782329146,0.7805486284289277,0.9996991033279172,83069
225,0.04859834237298187,0.6409500211019334,50.137303289550466,0.10574335041996484,0.1287971542448884,0.7951219512195122,0.999795370559842,83068
226,0.046383291479124275,0.6293636245717275,50.996812498217714,0.08573546522605895,0.14271576496927138,0.7678571428571429,0.9997351726794506,83056
227,0.043006643261557106,0.9317556435752317,21.289837325318018,0.08785382267430189,0.1278474182190581,0.8015075376884422,0.9998675719926804,83061
228,0.04281136977223383,0.993337329362314,6.61764137197332,0.08567495023868173,0.1298173068067344,0.7464454976303317,0.9998916485077591,83056
229,0.06056811494788266,0.6560854564347656,48.997993659938196,0.0943598130059712,0.13382335713945318,0.6733870967741935,0.9996749768270515,83059
230,0.04815592241274274,0.4678363695940401,62.106057980734604,0.09336261922978084,0.13138204438736945,0.6902834008097166,0.999771274482659,83060
231,0.05078445505306075,0.646484227932478,49.72295079335681,0.08977806831045268,0.13470511558880974,0.567032967032967,0.9998555348221273,83058
232,0.052448852088275585,0.7565663182952473,40.83757994969569,0.09674865595681655,0.1327122945522913,0.6153846153846154,0.9996990417489285,83053
233,0.04485736128055168,0.9034791971926548,25.38077092532784,0.094943809025716,0.13924295431790967,0.8552036199095022,0.9998434904047578,83058
234,0.04752745038848219,0.8708289824594858,29.444884040527796,0.08935423645282743,0.1380748755570304,0.782608695652174,0.9998675688040259,83055
235,0.044491635280827495,0.7865402877010103,38.136638696338835,0.08697562541867906,0.13090014825551216,0.844789356984479,0.9998555243862797,83051
236,0.04451544053623379,0.7932318000177553,37.51143771387081,0.08428062607196764,0.1288101146092499,0.8445475638051044,0.9998434828673939,83052
237,0.05023438516719735,0.6167169407465178,51.92321753652078,0.08522517164217878,0.1284569501909131,0.8222698072805139,0.9997230984084178,83049
238,0.048019263278290994,0.6975916759903174,45.765898235174554,0.09052529882200545,0.12735865085092044,0.682092555331992,0.9997953138921666,83042
239,0.07968690547913056,0.15670065650676512,80.98455790894421,0.0992727793008485,0.13434396615663607,0.784688995215311,0.9996628861759252,83046
240,0.05596077848611238,0.10017137823788996,84.25096071996698,0.10185778494970553,0.13342680621578,0.7021696252465484,0.9997110418146574,83044
241,0.047351227265292985,0.2506950692756166,75.48135339413302,0.08186780092011625,0.13512874391826063,0.7204724409448819,0.9998314329404115,83048
242,0.0948773627374169,0.10298777534468886,84.08875396885405,0.11031414285578521,0.15371646268740718,0.6434977578475336,0.999638797919476,83034
243,0.05029675464295765,0.6306903905664095,50.89892331377707,0.13247949326352948,0.15312797039652665,0.8159203980099502,0.9998434489402698,83033
244,0.04427495524818919,0.7716709791869701,39.49582063806043,0.08903304249485246,0.16090531322678428,0.6296296296296297,0.9998675337186897,83036
245,0.048975254486340596,0.6794119619144773,47.202291254043935,0.08547098940787667,0.13142967861814442,0.6301020408163265,0.9998193685123191,83033
246,0.04625845032888512,0.6472169151783002,49.667903627293285,0.0864348581519639,0.12557526720831233,0.675,0.9997952843139616,83034
247,0.04996648296518474,0.5713202013504513,55.15766119078312,0.08530862066638421,0.12976633529452078,0.6108597285067874,0.9998434489402698,83033
248,0.051664645735801956,0.662399749314023,48.51685087007658,0.0926598931248068,0.12593335115070076,0.8401727861771058,0.9998073148114696,83025
249,0.06931839600758835,0.6641143563328334,48.38558294899366,0.11059419021841227,0.14796884172689204,0.6870629370629371,0.99972300169812,83018
250,0.04398932655519327,0.6609640416224856,48.62656241160918,0.10378350513589413,0.14802516278976627,0.6887298747763864,0.9999036399990364,83018
251,0.04575614710785242,0.8066096816545943,36.234001548106704,0.08529797712720652,0.14002600510828753,0.8148148148148148,0.9998675065945581,83017
252,0.04238256455819545,0.972037482142284,13.58135161525199,0.08752130683161945,0.12739847487550807,0.8705234159779615,0.9998915936931619,83016
253,0.04156704900390152,0.9554826579026139,17.160371798087834,0.08301014154413393,0.12685680912183567,0.7661290322580645,0.9999277256465543,83012
254,0.05084006541754282,0.6852043799553968,46.74831740631034,0.08490334255671658,0.12462582881325096,0.7191358024691358,0.9997470489038786,83007
255,0.059527658391335087,0.18955074218134071,79.0734328058821,0.08529691274721464,0.12572674774778642,0.7079646017699115,0.999747042809993,83008
256,0.04375468668110622,0.8308744997961249,33.81132465693754,0.0989253733799227,0.12753521514259727,0.8267716535433071,0.9999156748421915,83009
257,0.04204295151588722,0.9685839130652424,14.399826759952106,0.08512138480062972,0.1379029429977403,0.9105691056910569,0.9998674890377295,83004
258,0.052883808856609135,0.8390939909290408,32.95542939480926,0.09108005136959388,0.13369597291986796,0.8311688311688312,0.9999036225860469,83002
259,0.04676018045967928,0.7360757178612317,42.60180882076101,0.09286350673126133,0.13187460330351217,0.6224256292906178,0.9998072521382966,83002
260,0.04183650052695317,0.8589491478053252,30.801202767802923,0.0854254137050348,0.13269625325679615,0.4671968190854871,0.9979056835415614,82988
261,0.04429732742202497,0.8655979138881186,30.04895052179564,0.08319180419630218,0.12482813073503748,0.5701357466063348,0.9997951708516073,82987
262,0.04674529339812201,0.7392728390884205,42.330490593348195,0.08490575798481798,0.12514680461311004,0.5781584582441114,0.9998192618654586,82984
263,0.045583271288158936,0.7338542609581655,42.78950888530592,0.08596717612461809,0.12484907993027815,0.521978021978022,0.9998795006506965,82982
264,0.06799057407919515,0.26354848206283155,74.71927880613033,0.09129156026785337,0.1328623519274064,0.8578431372549019,0.9998433451828643,82975
265,0.04525885015661183,0.7321312549738115,42.93463649569477,0.10572073575856393,0.13440481925958525,0.7483443708609272,0.9997710484774723,82980
266,0.04898314077529613,0.6451700477317145,49.821573739255676,0.08548855580244841,0.13139325978021682,0.7090909090909091,0.9998192444417666,82975
267,0.0537400517074257,0.3115706203291665,71.84609111869527,0.08323263268842371,0.12629967858576746,0.8547945205479452,0.9997830881023824,82973
268,0.053658151552500075,0.6845704866747225,46.79816228271809,0.09856588721600854,0.12759589327336468,0.7876712328767124,0.9997228448171981,82976
269,0.04369912240612412,0.5982136826473603,53.2579310704838,0.08714476646410363,0.13385469837075484,0.7419354838709677,0.9999276916773121,82974
270,0.0502460099376123,0.7127062793557615,44.54446556912768,0.08697161887190487,0.12772143063159894,0.6921182266009852,0.9997830933301199,82978
271,0.05177821618004522,0.2636707955371862,74.71201379267916,0.08110242156957978,0.12345976795499052,0.6398891966759003,0.9998915388230757,82971
272,0.04370501871451924,0.799472811198922,36.920211019901956,0.09060615299411819,0.1213480043654894,0.726790450928382,0.9997830802603037,82971
273,0.05310359025190364,0.5887851479501622,53.9291540705384,0.08638943855044683,0.13336133748976078,0.7865168539325843,0.9998312704132669,82961
274,0.04333215960720299,0.6614193372696628,48.5917904452526,0.0879866040753811,0.12519376204448682,0.7791164658634538,0.999722798052355,82960
275,0.05575715000273843,0.41467928214810845,65.50087902136623,0.08360819687304122,0.12747641335403626,0.8073593073593074,0.9997107492798862,82962
276,0.06519788563706794,-0.08867018911510108,95.08710866454892,0.08194478483333792,0.12077809058660559,0.6911392405063291,0.999843307418791,82955
277,0.06185723783040344,0.6950151860398528,45.971572646895254,0.11697444424675446,0.12924548167063565,0.6674816625916871,0.9997227813468005,82956
278,0.06755793399386464,0.22334754054407172,77.09427338870114,0.10127737887406266,0.15849244182693367,0.7462121212121212,0.9997227846880725,82957
279,0.047901487204981816,0.27293951591007704,74.16073967703461,0.09287173941869274,0.13835198990932715,0.6142322097378277,0.9998915126749358,82952
280,0.05261983982556513,0.3363868582117787,70.3431058415294,0.08221418559813419,0.1370775528066308,0.8582474226804123,0.9998794556215871,82952
281,0.04204587472720091,0.8817179992515467,28.14969584071753,0.09185974172943041,0.12390334651083557,0.9020100502512562,0.9999517805048581,82952
282,0.04141073216225702,0.9949665203619852,5.751142444210072,0.08335152753704582,0.13166573177263824,0.796875,0.9999758896711352,82950
283,0.04128040485064783,0.9861793621125405,9.536810039030792,0.08240493135831319,0.12417326810756898,0.7616580310880829,0.9999035610097162,82950
284,0.044365147332494186,0.8163119285301121,35.28271029719281,0.0816231818181117,0.12209699971291854,0.7447257383966245,0.9998432923080632,82951
285,0.04446811211659537,0.6942868730873801,46.02958258025479,0.08176249305745471,0.12206806439093516,0.8548387096774194,0.9998673963883599,82946
286,0.053988747567869415,0.573340295407584,55.016515266573066,0.08743639418197008,0.12663058191118434,0.8,0.9997709629201023,82947
287,0.03936610301459432,0.6513940381195177,49.353210986277254,0.08504895696593406,0.1214314240331817,0.6709401709401709,0.9997468507021879,82942
288,0.04490173568749142,0.7479120579746036,41.59016383649686,0.07880281812245592,0.12345122255497089,0.6482412060301508,0.9998312256633434,82946
289,0.041159589204662755,0.9624949615924406,15.74161262200636,0.08525211284301162,0.11954207682757287,0.8625730994152047,0.9998432771944207,82939
290,0.04067036993619235,0.9993447330633481,2.074294784908681,0.08181655340522899,0.1255668577908084,0.9659442724458205,0.9999397154569568,82936
291,0.04749272973583528,0.6377318820522326,50.377101176466205,0.07983267772257385,0.11786462040604648,0.7569230769230769,0.9998191529122409,82935
292,0.05523725441595552,0.3455488623083188,69.78469604429766,0.08437841729717604,0.12071732765160106,0.5252100840336135,0.9997226977888163,82926
293,0.060323419265668664,0.5119574000921732,59.205700645528474,0.10050798849641433,0.12238909096619816,0.594704684317719,0.9997106341933928,82930
294,0.05804712942068728,0.7208838001568906,43.87250310025492,0.1098038227284964,0.15008310128529648,0.7926509186351706,0.9997588560129254,82926
295,0.04207758718798329,0.8496920202017586,31.821812408731844,0.09638832636926659,0.14811329415117677,0.850632911392405,0.9998311869965755,82924
296,0.043405526099464076,0.899692123595546,25.882372278365597,0.08331241254893504,0.1342899644095522,0.5896414342629482,0.9999035307736832,82924
297,0.04731101998881086,0.6488507236717971,49.54499269340518,0.08238494838264622,0.12383036430420089,0.7685512367491166,0.9998191267439196,82923
298,0.04074927956289402,0.8975131426765857,26.166917792935724,0.08578723440302409,0.12275037549601255,0.6433566433566433,0.9999517630601514,82921
299,0.04624353248476048,0.8058763038257489,36.305030236490516,0.08268095063830457,0.12229589661030574,0.6893004115226338,0.9998673484154166,82916
300,0.048440569905067954,0.4859769796030586,60.92349870010397,0.08162224744024515,0.12195370769401795,0.8122676579925651,0.999722640940609,82911
301,0.04297984831591162,0.8554640565160899,31.18896038307855,0.08806732849965325,0.1224705774237375,0.7925170068027211,0.9997708607194974,82908
302,0.04592188289880342,0.7738536198683177,39.2987868997951,0.08373064285998233,0.12551137437627574,0.7791095890410958,0.9998190940228665,82909
303,0.04714289876959435,0.5167388004649823,58.88625019235887,0.08104713601549564,0.12021973782407873,0.8330241187384044,0.9997949756985901,82908
304,0.043243637948310494,0.6202292275331084,51.66712418488215,0.08137138011107757,0.11711127675186905,0.6330645161290323,0.9997467255228308,82899
305,0.04370510424866659,0.7127737268363247,44.538956159439756,0.08046357566774874,0.11857119228092959,0.6680327868852459,0.9997346648334419,82907
306,0.046955917749894896,0.8499882242942679,31.789611384410662,0.087199246517381,0.12183952002674174,0.6427104722792608,0.9998552699817881,82907
307,0.040787674430137616,0.931825912028625,21.278746050955235,0.08624268577061787,0.1270833485424557,0.8,0.9999035075022917,82901
308,0.041412361586407063,0.8518513063229777,31.58639777102577,0.07909719261236516,0.12009903248817054,0.7513227513227513,0.9998070196598722,82903
309,0.09047074419855893,0.3823045639683346,67.52349409921197,0.11298065892138962,0.143132110918124,0.4023372287145242,0.9996502273522211,82890
310,0.048376082585322465,0.35994318459801894,68.90329316231953,0.11694387603531667,0.14314106754821143,0.3704918032786885,0.9996743181790767,82889
311,0.056157173427992944,0.6414912417795013,50.09689226824828,0.0947591995311819,0.15449230224662025,0.7004608294930875,0.9998672988068956,82886
312,0.04339313561279145,0.8263713077934507,34.27223186214307,0.09520532962661289,0.1359886553621914,0.7433035714285714,0.9998793552745874,82880
313,0.040774574521871984,0.9502793609578344,18.143541498411185,0.08311593308320937,0.13402206984185375,0.7712895377128953,0.9998793523634872,82882
314,0.04925816233507401,0.7030285652006143,45.329505926050835,0.08314427802534417,0.12287279104357289,0.6446469248291572,0.9998793567300848,82886
315,0.041762058904878434,0.6314013956178745,50.84640919295182,0.08226892410801874,0.12051811004987802,0.6564102564102564,0.9999034853840678,82884
316,0.040782835759664404,0.9216865772439331,22.826093112454924,0.08091289562193038,0.11989449957362576,0.8865671641791045,0.9998793538190549,82880
317,0.0517424178407518,0.7612770030473983,40.423094646889005,0.0869103837881823,0.12621128058273404,0.7461538461538462,0.9997949014923933,82877
318,0.04230943841650779,0.8135767597220488,35.55312277290473,0.08960758279254544,0.12722353210117593,0.8522167487684729,0.9998914118867788,82878
319,0.04660037791790625,0.6600038316490354,48.69983498433169,0.0810201098027751,0.1277142046104383,0.6935866983372921,0.9998310892331451,82876
320,0.04487043171684384,0.4319777537208024,64.4068610132095,0.07740454607215709,0.1174610828166389,0.8092485549132948,0.9998310831191709,82872
321,0.04899218973024094,0.5886301704367284,53.94013891765566,0.08367534005364867,0.11315567165486508,0.7662721893491125,0.9997586959931469,82874
322,0.056116162351185744,0.6227382964453152,51.48362370749082,0.09472797595764536,0.13292285512547214,0.7010050251256281,0.9997586959931469,82872
323,0.04558495151170459,0.20368527193886835,78.24745306047078,0.07917756459853989,0.12324589199054119,0.779746835443038,0.9998069474776481,82870
324,0.06391656182145929,0.27150837888388973,74.24595608743414,0.08800833157194088,0.12431123251319791,0.7750677506775068,0.999746615507131,82865
325,0.04260567324481961,0.4104985420679393,65.76384371914457,0.09020153112137068,0.11978364831489771,0.7609195402298851,0.9997828028090837,82865
326,0.04696188183580991,0.7216533570661468,43.808846097846036,0.08311733444848858,0.12072113468939158,0.6558139534883721,0.9997466063348416,82864
327,0.04203142361868118,0.7048925127562935,45.179139026757056,0.08218757802049394,0.12023100418045748,0.703601108033241,0.9999275948206162,82864
328,0.03863803065789248,0.955068713108314,17.240574750743352,0.0797597831362008,0.11811465483513134,0.8378378378378378,0.9999637965365353,82863
329,0.06870195495396851,0.7025447344546821,45.368473364080984,0.09971297610270945,0.13742194654429066,0.7747252747252747,0.9997345303600733,82859
330,0.05797347958073133,0.5517610361728623,56.51208851264631,0.1116964256444126,0.14533055336986608,0.7163120567375887,0.9998672507633081,82856
331,0.04146430516245766,0.7870740964432275,38.08708417641159,0.09414986810620066,0.14867187540844615,0.7673267326732673,0.999867244354868,82851
332,0.04121638569652341,0.9885663278996052,8.67251711050137,0.08244401827045382,0.13361824147243762,0.8851174934725848,0.9999155150564238,82852
333,0.040777565777492496,0.9790715687022021,11.742655415684043,0.0815638344304775,0.12280884753106296,0.7238095238095238,0.9998793072234626,82848
334,0.04048841979286652,0.9157979793484943,23.680693946268004,0.07953692290344717,0.12025398709766602,0.8184143222506394,0.9997827582461349,82848
335,0.04494194151326317,0.7546573694773919,41.00455952636356,0.08003425452500172,0.11946956847460878,0.6728110599078341,0.9998430993905015,82849
336,0.040383861952573936,0.8547404106837807,31.26893170058689,0.08217798371634719,0.11911120803462709,0.8433420365535248,0.9999155119972963,82848
337,0.048273492566813424,0.8720806736827513,29.298665139911837,0.0857984657026522,0.12339298924430799,0.8575129533678757,0.9998913712568346,82845
338,0.04289065495598472,0.607696533602486,52.57686693794165,0.08177033378404248,0.12130094680558003,0.7915567282321899,0.9998672315361311,82846
339,0.046277128366367055,0.7190888290703858,44.02069636889859,0.08267863655476453,0.11969943097375256,0.680952380952381,0.9997586144469254,82844
340,0.04157757437047616,0.7011383077648544,45.481597914993166,0.08104551042513011,0.1171760693621042,0.7904761904761904,0.9998189542799208,82845
341,0.062286636048451506,0.3213476927308387,71.25555277989716,0.08528027596802523,0.11486769050105725,0.6261904761904762,0.9998310137965165,82835
342,0.044498559222930174,0.7819547854280255,38.560096204112654,0.1009672278728862,0.1268073724417263,0.45609065155807366,0.9994086767634104,82846
343,0.06674373610429067,0.388155920432392,67.16019604941671,0.09349061087756078,0.13090823497856915,0.44113667117726657,0.999710347823988,82846
344,0.039387528256460774,0.637525772372393,50.392430975692925,0.09673701181692224,0.12912452093757434,0.8303341902313625,0.99992757996379,82848
345,0.0656756957233096,0.6573436355700509,48.902403380140065,0.09625752848500102,0.12849116800299204,0.7272727272727273,0.9998430918154277,82841
346,0.042201513939501584,0.7978783439303488,37.07202591695257,0.1025528450447778,0.13643646511860535,0.8086253369272237,0.9999155028185845,82838
347,0.04742684630233283,0.6910139603221244,46.289573700486436,0.08244016792987523,0.13252213714524416,0.7786666666666666,0.999879292654958,82842
348,0.055053375777590646,0.209844177232738,77.88677920810086,0.07984979387645583,0.12170212244341413,0.7571801566579635,0.9998310056371691,82830
349,0.05014525425958113,0.45345549961995774,63.03439768652463,0.08971676900231067,0.1212609297641806,0.45923460898502494,0.9996740823002547,82829
350,0.04988870172176533,0.4390888523277159,63.95423922349878,0.08485487680778818,0.13230477821582226,0.5204262877442274,0.9998672074943261,82832
351,0.052029555454763864,0.2777460983945238,73.87426923156204,0.0814729467921734,0.121783942542847,0.7701149425287356,0.9997947801733504,82827
352,0.059615197460949065,-0.023234864694063988,91.3313794957093,0.07821066949420473,0.12386491835479146,0.880085653104925,0.9997223462945303,82824
353,0.04156568096253007,0.7158269479099673,44.288988406916964,0.0939640305913691,0.1189915242683919,0.6582278481012658,0.9998792664227848,82820
354,0.04445553606875301,0.8877819386465553,27.404163861970265,0.08357590073885823,0.13032479725881607,0.6280087527352297,0.9998792620496475,82818
355,0.04227249083060884,0.8857133252782512,27.660568436947862,0.08421523046432522,0.1237365332301533,0.8391608391608392,0.9998068286086831,82822
356,0.040518316669849556,0.8527444069132657,31.488567181429993,0.07968610952826936,0.1217898807300878,0.8518518518518519,0.9997826874320899,82820
357,0.048688707809977305,0.7550026425275542,40.97439933070592,0.08361363074874105,0.11933387761696836,0.5844155844155844,0.9997464594878481,82813
358,0.0565195394419415,0.16013093546912333,80.78550373698589,0.08028926148141788,0.11909923357639786,0.773972602739726,0.9998671834438125,82818
359,0.054926250091883136,0.4268541896925737,64.73191586830686,0.09413611957757947,0.11751921366137616,0.6666666666666666,0.9996861002788878,82814
360,0.06420593785722055,0.0929166244893005,84.668579251423,0.0882873339895788,0.13987396569355853,0.7049180327868853,0.9996740232771526,82815
361,0.04393823826525348,0.8151534622433086,35.3974612867001,0.10320960831342227,0.12829150295480726,0.748898678414097,0.9997826664412837,82811
362,0.04166550772154691,0.978261785884693,11.968492385286178,0.08513758651896744,0.14175926108982823,0.9004424778761062,0.9999516995713337,82815
363,0.047340832319316475,0.8741151373299443,29.059575213131893,0.0861714446108623,0.12904972523261396,0.5559633027522936,0.9997947355711181,82808
364,0.044690717896986754,0.6633290154388749,48.44574063775457,0.08393580565629744,0.12386329744564822,0.8695652173913043,0.9997705757341576,82805
365,0.04157303831079161,0.7503223641964555,41.38169020967665,0.0807073046940135,0.12084450939377413,0.6093418259023354,0.9998792474702345,82813
366,0.04457416978747361,0.6452104008301754,49.818547566820726,0.07814366154305323,0.11927601079007553,0.8369230769230769,0.9998550987140011,82805
367,0.04780264285242036,0.753559655857502,41.10032566145944,0.08650585830417919,0.121632956286095,0.7194244604316546,0.9998430198157294,82808
368,0.04109196229051304,0.9228018103826122,22.660813104040542,0.087172067411714,0.1266989995710024,0.8014184397163121,0.9999033921433661,82802
369,0.04004070530875752,0.9567734334381784,16.9079116650876,0.08025125537672297,0.12511987989925744,0.8540540540540541,0.9998188537062531,82795
370,0.04712467540032024,0.7186547560138247,44.05647399635379,0.08084590257791646,0.12026678838907746,0.8032345013477089,0.9998429989613777,82796
371,0.04084478160968144,0.8650223302628416,30.114744825736615,0.0849647934075778,0.11999471025953096,0.889196675900277,0.9999275344815092,82794
372,0.04356229401947723,0.7667080214909922,39.94081456569791,0.07933703507367484,0.1214724365924605,0.9102902374670184,0.9998671497584541,82795
373,0.0606065203138057,0.2836415953867076,73.52233268891507,0.0840746193510416,0.12181115673198081,0.6737967914438503,0.9998671513629063,82796
374,0.06385389123420951,-0.2153785045812499,102.43773427691215,0.077996515347293,0.11808080966933347,0.8412162162162162,0.9998429913766033,82787
375,0.042873974959034715,0.6497337357468939,49.478470302168546,0.09732939145554895,0.11738179980664272,0.7465940054495913,0.999601478153757,82792
376,0.058068117649118775,0.6151831470868635,52.0347707125854,0.09095722897703162,0.14840816012265454,0.8020565552699229,0.9994928026277654,82782
377,0.04410443002660192,0.717186673915262,44.177307163077025,0.0948189063852687,0.1319767015715937,0.782716049382716,0.9995893571023104,82778
378,0.05785405265821996,0.36964701578015213,68.30615051582055,0.08472714798983803,0.133443191300061,0.7937649880095923,0.9996014444618896,82787
379,0.06394824725823968,-0.16583899511215303,99.54597685852046,0.07879956977688576,0.12141924087629571,0.7249357326478149,0.9996135219024385,82779
380,0.0415958287810011,0.7880441063212358,37.99689596294115,0.10005975697102891,0.11927491419556252,0.7396907216494846,0.9999033606339542,82777
381,0.04037495908847466,0.977755638213923,12.107541292363958,0.08151376799055099,0.1369016074009781,0.8165374677002584,0.9998550356974595,82769
382,0.04156925245001894,0.906701223904115,24.946607081608498,0.08001047757373686,0.12007234707009636,0.7953890489913544,0.9998308749803694,82775
383,0.04678441653209601,0.6604350315348727,48.666940788484894,0.0805332448415424,0.12027887271891866,0.56312625250501,0.9997100748973182,82761
384,0.041807744026985325,0.786720301891912,38.11993372792629,0.08375106968257624,0.11980451139414709,0.7150735294117647,0.9996858917051248,82761
385,0.041987117700686756,0.8508190450614949,31.69913471242184,0.08060917027699928,0.12357831947612233,0.8262548262548263,0.9997583723964626,82763
386,0.04179179272317862,0.7969349465335017,37.16159988476316,0.07941197933219556,0.11996275785311197,0.8882466281310212,0.9997583753156223,82763
387,0.05099190009074089,0.5269860785884604,58.19795843342201,0.08119598337613633,0.12043374425266165,0.8108651911468813,0.9997100503787467,82759
388,0.04047345532660414,0.6867741786564051,46.62470351887698,0.08410130094584702,0.11884285241608308,0.6784037558685446,0.9999033361124201,82755
389,0.04019261609286011,0.9097582259021593,24.528038503029407,0.07882522657495879,0.12239153573501166,0.8489425981873112,0.999879171600493,82759
390,0.055983548562202466,0.6622909882826524,48.525168487997526,0.08792087057189611,0.12025927500330562,0.6350574712643678,0.9998308504597243,82761
391,0.06630336279785615,-0.20570761795899942,101.87092546013452,0.07748007762959466,0.11643584814788373,0.8779661016949153,0.9997825193920209,82753
392,0.042408776134708594,0.7924403675642959,37.5858439479977,0.10320406165469936,0.11894131299082275,0.7067307692307693,0.9998308361527308,82753
393,0.05556729567749775,0.8719377595473865,29.315393543391526,0.0948458897721828,0.1545076816898027,0.7272727272727273,0.9997341871564067,82755
394,0.04263641870718391,0.749740490941752,41.43209658480742,0.09196817179709064,0.13267304613476358,0.6276978417266187,0.9998066745607888,82753
395,0.04002420654542325,0.9128477694859757,24.098092702403193,0.08084139008958316,0.129695493287746,0.7348066298342542,0.9999395806899886,82752
396,0.0455873025573991,0.9094437234797571,24.57140892014018,0.08365926918789211,0.12052413899368486,0.684931506849315,0.9999274968279862,82752
397,0.039047911265646,0.9257109666257114,22.224191988250556,0.08305803540157253,0.1220020095479315,0.9355742296918768,0.999879161379977,82748
398,0.04228859541024029,0.8572600066336052,30.98968531699697,0.07838507223055172,0.11848423892989007,0.8694444444444445,0.9998187333083588,82739
399,0.04202069476159606,0.8203635628292014,34.87879563934942,0.08043400954393937,0.11760165292390871,0.7004405286343612,0.9996858157913817,82743
400,0.04643525717191892,0.7170476880921065,44.188733049074465,0.08197706199837405,0.1171025656064712,0.8098290598290598,0.9997341518234768,82743
401,0.04471893269340689,0.5398431876052239,57.32703541409865,0.07998764122188658,0.11642719358067442,0.8585131894484412,0.9997703927492447,82738
402,0.058883749274268274,0.2509976938387147,75.4634415879629,0.08239503851377447,0.12010442841213752,0.8938679245283019,0.9997945619335348,82745
403,0.041114949649405895,0.8032237959792182,36.56093561294908,0.09511544810026806,0.12291516977341223,0.8451025056947609,0.999842894606451,82736
404,0.04488346469118973,0.7917898028769182,37.6469126665895,0.08140806362257055,0.12660531737131123,0.8242574257425742,0.9998912255257433,82735
405,0.039732750804174204,0.8449011185793519,32.338656900069985,0.08128170000164767,0.1184846354457811,0.7263157894736842,0.999830801397097,82737
406,0.04138794451166741,0.8204079904579782,34.87434396191182,0.07739447380241621,0.11887713773834888,0.7030878859857482,0.9997582964735455,82735
407,0.0535097149714738,0.49485102321865104,60.34007287936194,0.08226847649729321,0.11947052171873425,0.5408653846153846,0.999830801397097,82737
408,0.06295655611871487,-0.13863381999220162,97.96879901149912,0.07676432654559151,0.11623556888742542,0.7881944444444444,0.9998187114006357,82730
409,0.05655561414564752,0.8625569416922214,30.395100106656624,0.1153447614201191,0.12695822603763054,0.7441253263707572,0.9998670453858706,82729
410,0.05824599106130771,0.44323914258218117,63.68926545660168,0.09752596880110093,0.1503147031381438,0.7172236503856041,0.9998428718196652,82728
411,0.06513608439034885,-0.1960422651490907,101.3056162491211,0.07840771182883392,0.12961047383780083,0.8885245901639345,0.9998670421718057,82727
412,0.042072270764724175,0.780735848434637,38.672001549958594,0.10144889539173962,0.11920332553114228,0.6415929203539823,0.9997945197200634,82722
413,0.042435133160085056,0.8261462726795675,34.29512157598055,0.08075100279430375,0.1331560328638005,0.6254901960784314,0.9997219838267113,82713
414,0.0451321104568719,0.647247051697333,49.66563849414957,0.07947859051657948,0.12069524719966002,0.6474654377880185,0.9998186697613695,82716
415,0.03921321637964732,0.926765356850582,22.063920653864166,0.08279442280008661,0.11844924032479187,0.8708791208791209,0.9998549340554393,82714
416,0.04161481673271346,0.8770852157230539,28.70727090101151,0.07830717563208718,0.1183276432163344,0.8053333333333333,0.999806581078794,82714
417,0.04371572584702681,0.6828523485840629,46.93306027225404,0.07827756753137906,0.11715054453602629,0.8230563002680965,0.999830754352031,82712
