authorization_scope,case_id,cycle,substep_ordinal,stagger_iteration,reassembly_ordinal,displacement_residual,raw_phase_residual,projected_phase_kkt,consecutive_stagger_delta,primal_feasibility
production_authorized,T2_material_state,5,4,421,421,3.5197057708440737e-05,0.0060295754760339394,6.2749639175851968e-06,0.0069628219227334531,0
production_authorized,T2_material_state,5,4,422,422,3.9499468318848662e-05,0.0060295731780588627,6.2755168407369055e-06,0.012381240531141549,0
production_authorized,T2_material_state,5,4,423,423,3.5825051323045752e-05,0.0060295703370313487,6.2759795704803167e-06,0.0069700101064910092,0
production_authorized,T2_material_state,5,4,424,424,3.5716941958227362e-05,0.0060295669661891158,6.2765148360899303e-06,0.011179468493568032,0
production_authorized,T2_material_state,5,4,425,425,3.5206150662032588e-05,0.0060295636348808189,6.2771003338513154e-06,0.0073994014551069139,0
production_authorized,T2_material_state,5,4,426,426,3.662508180914615e-05,0.0060295607931045271,6.2776802356445671e-06,0.010326713675651885,0
production_authorized,T2_material_state,5,4,427,427,3.777581060081192e-05,0.0060295579860004892,6.2782002926420333e-06,0.010543539879696672,0
production_authorized,T2_material_state,5,4,428,428,4.2525015207670799e-05,0.0060295557454903594,6.2787364580874083e-06,0.021925368038818144,0
production_authorized,T2_material_state,5,4,429,429,4.1428914842783204e-05,0.0060295524022262979,6.2791753067115152e-06,0.026119056947405642,0
production_authorized,T2_material_state,5,4,430,430,3.7628022137708922e-05,0.0060295493632444479,6.2798147362208567e-06,0.015035062426596685,0
production_authorized,T2_material_state,5,4,431,431,3.6407558731927423e-05,0.0060295460021112671,6.280321877105699e-06,0.015241074646017368,0
production_authorized,T2_material_state,5,4,432,432,3.6440072810867548e-05,0.0060295431135632621,6.2809132315155836e-06,0.012126385304446076,0
production_authorized,T2_material_state,5,4,433,433,3.5565386750758076e-05,0.0060295400912670147,6.2814249692788593e-06,0.012319568073055637,0
production_authorized,T2_material_state,5,4,434,434,3.4712981277276783e-05,0.0060295368935534494,6.2819845225714488e-06,0.0068868182985573068,0
production_authorized,T2_material_state,5,4,435,435,3.5152160401283481e-05,0.0060295339655580807,6.2825311210046308e-06,0.006844137702845754,0
production_authorized,T2_material_state,5,4,436,436,3.6406105272776577e-05,0.0060295313042664127,6.2830587507223257e-06,0.0092076272363710247,0
production_authorized,T2_material_state,5,4,437,437,3.635808631425218e-05,0.0060295285712031648,6.2835570364683235e-06,0.011007326328474929,0
production_authorized,T2_material_state,5,4,438,438,3.5892265904756609e-05,0.0060295258624785781,6.2840693018095806e-06,0.011048314924092931,0
production_authorized,T2_material_state,5,4,439,439,3.4782312795868512e-05,0.0060295226965011535,6.2846064372568122e-06,0.0068892420425973322,0
production_authorized,T2_material_state,5,4,440,440,3.5719446383402059e-05,0.0060295199031278734,6.285141379569481e-06,0.0067967608464409857,0
production_authorized,T2_material_state,5,4,441,441,3.5031753549316137e-05,0.0060295168932248252,6.2856437447189606e-06,0.0088220891580074456,0
production_authorized,T2_material_state,5,4,442,442,3.4645352974910041e-05,0.0060295139117595908,6.2861857627050099e-06,0.0068257202745979351,0
production_authorized,T2_material_state,5,4,443,443,3.4684929021682055e-05,0.006029511007836272,6.2867129402288668e-06,0.0068241500837225022,0
production_authorized,T2_material_state,5,4,444,444,3.450145414234742e-05,0.006029508073604509,6.2872409156700115e-06,0.0067976770131996656,0
production_authorized,T2_material_state,5,4,445,445,5.340340362425784e-05,0.0060295068551444765,6.2877668449701218e-06,0.025843822048313553,0
production_authorized,T2_material_state,5,4,446,446,4.235016314877893e-05,0.0060295038860395493,6.2880489323235977e-06,0.030163419223231697,0
production_authorized,T2_material_state,5,4,447,447,3.7198251560417115e-05,0.0060295003348047769,6.2886403744411012e-06,0.021853969163183006,0
production_authorized,T2_material_state,5,4,448,448,3.4334316546140977e-05,0.0060294966309741372,6.2892559776761559e-06,0.010480783440381988,0
production_authorized,T2_material_state,5,4,449,449,3.7231687436476168e-05,0.0060294938882956145,6.2898334053373972e-06,0.013601991310339102,0
production_authorized,T2_material_state,5,4,450,450,3.5939154637846198e-05,0.0060294906258296036,6.2903188334795246e-06,0.013667548196928864,0
production_authorized,T2_material_state,5,4,451,451,3.4354894982991279e-05,0.0060294874793466197,6.2908911514503174e-06,0.0067821465198428799,0
production_authorized,T2_material_state,5,4,452,452,3.4476890091116223e-05,0.0060294845053746691,6.291420080128951e-06,0.0067907862689361442,0
production_authorized,T2_material_state,5,4,453,453,3.4557218047302878e-05,0.0060294815630927614,6.2919442957998228e-06,0.0067904072477446009,0
production_authorized,T2_material_state,5,4,454,454,3.6108021764599475e-05,0.0060294788992999804,6.2924652718399088e-06,0.0075822972811672596,0
production_authorized,T2_material_state,5,4,455,455,3.4829393445599032e-05,0.0060294761411060407,6.2929506661202339e-06,0.0067615138834148381,0
production_authorized,T2_material_state,5,4,456,456,3.6444909626508609e-05,0.0060294734993180197,6.2934520603796784e-06,0.011533245599290795,0
production_authorized,T2_material_state,5,4,457,457,3.5084933662669183e-05,0.0060294706062629481,6.2939401010986273e-06,0.011502706097331818,0
production_authorized,T2_material_state,5,4,458,458,3.519163988530379e-05,0.0060294674969447537,6.2944724543712027e-06,0.011100574067173843,0
production_authorized,T2_material_state,5,4,459,459,3.8694293916850682e-05,0.0060294652566034541,6.2949892083441483e-06,0.012360468760489062,0
production_authorized,T2_material_state,5,4,460,460,3.4372059381296195e-05,0.0060294627862533074,6.2954270449999683e-06,0.0065941955684775122,0
production_authorized,T2_material_state,5,4,461,461,3.5849847207920533e-05,0.0060294594634191833,6.2959169677689886e-06,0.012507746315571928,0
production_authorized,T2_material_state,5,4,462,462,3.3774250345792272e-05,0.0060294562488877653,6.296482898737743e-06,0.0067221960620792442,0
production_authorized,T2_material_state,5,4,463,463,3.4190314830445327e-05,0.0060294533951540472,6.2970025719311096e-06,0.0066857771945487698,0
production_authorized,T2_material_state,5,4,464,464,5.2806869086838603e-05,0.0060294521593953539,6.2975043898516603e-06,0.02525867871236856,0
production_authorized,T2_material_state,5,4,465,465,4.7396386633604477e-05,0.0060294484078778779,6.2977783840123536e-06,0.030142932498070662,0
production_authorized,T2_material_state,5,4,466,466,3.27288301163568e-05,0.0060294445682858291,6.2984785950126465e-06,0.0067046033073491218,0
production_authorized,T2_material_state,5,4,467,467,3.3752562460626067e-05,0.0060294414797615299,6.299034094103817e-06,0.0066348277969533465,0
production_authorized,T2_material_state,5,4,468,468,3.6292157964476485e-05,0.0060294388253374709,6.2995576549651489e-06,0.010375483884111624,0
production_authorized,T2_material_state,5,4,469,469,3.4977751497594358e-05,0.0060294358974977624,6.300034424033818e-06,0.010527437512575361,0
production_authorized,T2_material_state,5,4,470,470,3.4017030125105952e-05,0.006029432826904854,6.3005645617453254e-06,0.0066717519422986316,0
production_authorized,T2_material_state,5,4,471,471,3.4163681209911916e-05,0.006029429912845532,6.3010761930382131e-06,0.0066735554334041991,0
production_authorized,T2_material_state,5,4,472,472,3.41906439064055e-05,0.0060294270204172976,6.3015825204626452e-06,0.0066809786680933625,0
production_authorized,T2_material_state,5,4,473,473,3.4238277384944603e-05,0.0060294241510956068,6.3020876049924013e-06,0.0066786574221623374,0
production_authorized,T2_material_state,5,4,474,474,3.4965026036633883e-05,0.006029421406534753,6.3025904423197332e-06,0.0066297360925471338,0
production_authorized,T2_material_state,5,4,475,475,3.5575417347909247e-05,0.0060294188255926133,6.3030743165937153e-06,0.012314304138244912,0
production_authorized,T2_material_state,5,4,476,476,3.7603903875689423e-05,0.0060294161986489906,6.3035535440292279e-06,0.011514498845361942,0
production_authorized,T2_material_state,5,4,477,477,5.9658546884906498e-05,0.0060294156026723016,6.3040136052405771e-06,0.025558033396773459,0
production_authorized,T2_material_state,5,4,478,478,5.1286988116166177e-05,0.0060294125439554905,6.304217087138575e-06,0.025089352267269726,0
production_authorized,T2_material_state,5,4,479,479,3.2440172607188235e-05,0.006029408897593215,6.3048463586623527e-06,0.0065494379573619588,0
production_authorized,T2_material_state,5,4,480,480,3.4334027259097249e-05,0.0060294055402637754,6.3053738574847529e-06,0.012034276551907247,0
production_authorized,T2_material_state,5,4,481,481,3.3429985967988394e-05,0.0060294024057585072,6.305914245996469e-06,0.0066270178289588033,0
production_authorized,T2_material_state,5,4,482,482,4.6935128995090438e-05,0.0060294007321208811,6.3064155209069384e-06,0.025144239110212636,0
production_authorized,T2_material_state,5,4,483,483,4.4697681286624212e-05,0.0060293980658167115,6.3067519155968199e-06,0.026298644469392219,0
production_authorized,T2_material_state,5,4,484,484,3.6441044719471628e-05,0.0060293956125534254,6.3072163429822581e-06,0.014228794376479165,0
production_authorized,T2_material_state,5,4,485,485,4.0131583958146289e-05,0.0060293917712262897,6.3077025712621193e-06,0.024317702686708707,0
production_authorized,T2_material_state,5,4,486,486,3.4279922808430454e-05,0.0060293883577470586,6.3083248486028864e-06,0.0085827062691494153,0
production_authorized,T2_material_state,5,4,487,487,3.4039313645538595e-05,0.0060293853757456203,6.3088191878390987e-06,0.0092905061341000926,0
production_authorized,T2_material_state,5,4,488,488,3.7339675230302576e-05,0.0060293827129504988,6.3093263596991633e-06,0.011158761979972353,0
production_authorized,T2_material_state,5,4,489,489,3.5497817435937098e-05,0.0060293797684411281,6.3097790985455759e-06,0.011305025535544962,0
production_authorized,T2_material_state,5,4,490,490,3.5327269763820815e-05,0.0060293767751808912,6.3103008625109425e-06,0.0073536557202365264,0
production_authorized,T2_material_state,5,4,491,491,3.4076622605538289e-05,0.0060293740220048898,6.3107610673851511e-06,0.0065702381251632191,0
production_authorized,T2_material_state,5,4,492,492,3.3921583619818152e-05,0.0060293709226264093,6.3112328800851714e-06,0.0091335687753716158,0
production_authorized,T2_material_state,5,4,493,493,3.3726792904786935e-05,0.0060293678986406583,6.3117450014305021e-06,0.0066241423524213694,0
production_authorized,T2_material_state,5,4,494,494,3.5526015103333099e-05,0.0060293652944240442,6.3122495581602323e-06,0.0083596576943917329,0
production_authorized,T2_material_state,5,4,495,495,3.8483704788659905e-05,0.0060293629178278622,6.3127049482192277e-06,0.013596138770519475,0
production_authorized,T2_material_state,5,4,496,496,3.491940508429368e-05,0.006029360389851102,6.3131404401950419e-06,0.01107465253405702,0
production_authorized,T2_material_state,5,4,497,497,3.6901053823763756e-05,0.00602935781649878,6.3136158423571231e-06,0.010904825198623767,0
production_authorized,T2_material_state,5,4,498,498,3.4956626461130233e-05,0.006029355407333248,6.3140440188513836e-06,0.010075266797508907,0
production_authorized,T2_material_state,5,4,499,499,3.5376377379714041e-05,0.006029352114145646,6.3144988911023603e-06,0.011288214875529086,0
production_authorized,T2_material_state,5,4,500,500,4.0145529998029557e-05,0.0060293495570793963,6.315037636484e-06,0.021388141725482215,0
production_authorized,T2_material_state,5,4,501,501,3.6604291603859261e-05,0.0060293466000063993,6.3154355556260811e-06,0.021233587950646421,0
production_authorized,T2_material_state,5,4,502,502,3.4570758193442047e-05,0.006029343153753218,6.3159494353426382e-06,0.011477145380046147,0
production_authorized,T2_material_state,5,4,503,503,3.952630770703522e-05,0.006029340665999105,6.3164946361160546e-06,0.019245444228492389,0
production_authorized,T2_material_state,5,4,504,504,3.8247728138918953e-05,0.0060293376690335587,6.3169071093938101e-06,0.022339405801654558,0
production_authorized,T2_material_state,5,4,505,505,3.3004683414995884e-05,0.0060293343351694164,6.317457756477296e-06,0.0065127951357469849,0
production_authorized,T2_material_state,5,4,506,506,3.3363426824638891e-05,0.0060293314141618383,6.3179519224076941e-06,0.0064864011722934878,0
production_authorized,T2_material_state,5,4,507,507,3.3575148717543688e-05,0.0060293285535224688,6.3184358393142404e-06,0.0064900930194135009,0
production_authorized,T2_material_state,5,4,508,508,3.9095770343710029e-05,0.0060293265286850565,6.31891400049156e-06,0.014857258705224665,0
production_authorized,T2_material_state,5,4,509,509,3.6643966338321592e-05,0.0060293236330543004,6.3193045184428698e-06,0.014751327218154335,0
production_authorized,T2_material_state,5,4,510,510,3.3377459467494531e-05,0.0060293205815225891,6.3198124438113013e-06,0.0064965944466618408,0
production_authorized,T2_material_state,5,4,511,511,3.3293895308190291e-05,0.006029317658851464,6.3202854717614443e-06,0.0065460721585620663,0
production_authorized,T2_material_state,5,4,512,512,3.388437431966257e-05,0.0060293149194198268,6.3207718277169533e-06,0.0064768275975753964,0
production_authorized,T2_material_state,5,4,513,513,3.3715497442515644e-05,0.006029312079528215,6.3212330818629425e-06,0.0065387243022556607,0
production_authorized,T2_material_state,5,4,514,514,3.405686570667374e-05,0.0060293092907617619,6.3217133886572796e-06,0.0087460153242963704,0
production_authorized,T2_material_state,5,4,515,515,3.94329489291559e-05,0.0060293069810042794,6.3221873748409152e-06,0.01186184454329409,0
production_authorized,T2_material_state,5,4,516,516,3.438373946426723e-05,0.0060293048877527117,6.3225840069014438e-06,0.009994019254099186,0
production_authorized,T2_material_state,5,4,517,517,3.2912424960723091e-05,0.0060293023000480899,6.3230030893368649e-06,0.0064370390890570502,0
production_authorized,T2_material_state,5,4,518,518,3.4440755189823676e-05,0.0060292990112446772,6.3234675569123766e-06,0.010950011692308307,0
production_authorized,T2_material_state,5,4,519,519,4.0182773237384558e-05,0.0060292965097797132,6.3239912313495239e-06,0.019570718867204063,0
production_authorized,T2_material_state,5,4,520,520,3.6850490057578306e-05,0.0060292933214402275,6.3243745465069168e-06,0.016728290497281771,0
production_authorized,T2_material_state,5,4,521,521,3.263156619938533e-05,0.0060292900478289696,6.3249345901850162e-06,0.0065338058092963003,0
production_authorized,T2_material_state,5,4,522,522,3.3331187865938819e-05,0.0060292872051426012,6.3254251795319405e-06,0.0064739018247220725,0
production_authorized,T2_material_state,5,4,523,523,3.3266399228771213e-05,0.0060292844369259626,6.3258921098041654e-06,0.0064643833073595447,0
production_authorized,T2_material_state,5,4,524,524,3.378324168303975e-05,0.0060292814250547978,6.3263566604243593e-06,0.0077140387223598953,0
production_authorized,T2_material_state,5,4,525,525,3.4201617990978276e-05,0.0060292785878676277,6.3268481427236622e-06,0.0071315281843776978,0
production_authorized,T2_material_state,5,4,526,526,3.4405760079795985e-05,0.0060292759623003962,6.3272983714668385e-06,0.0076541296064447139,0
production_authorized,T2_material_state,5,4,527,527,3.3434485358547575e-05,0.0060292729135637824,6.3277566491048987e-06,0.0077452805076966029,0
production_authorized,T2_material_state,5,4,528,528,3.4864637329768256e-05,0.0060292703022343424,6.3282413758081191e-06,0.009580174620355238,0
production_authorized,T2_material_state,5,4,529,529,3.4485909427735659e-05,0.0060292676191725418,6.3286813287710686e-06,0.0075788153334902433,0
production_authorized,T2_material_state,5,4,530,530,3.9268956699447647e-05,0.0060292652969533402,6.3291254381869777e-06,0.019555938359236091,0
production_authorized,T2_material_state,5,4,531,531,3.7481857953575401e-05,0.0060292619431996921,6.3295273526886575e-06,0.02282525375285839,0
production_authorized,T2_material_state,5,4,532,532,3.468595815979626e-05,0.0060292592367494468,6.3300626750306677e-06,0.012325232726488125,0
production_authorized,T2_material_state,5,4,533,533,3.4432445847097365e-05,0.0060292565551243087,6.3305142036229611e-06,0.0064465022867965516,0
production_authorized,T2_material_state,5,4,534,534,3.3525623830825215e-05,0.0060292537847939929,6.3309562701174826e-06,0.0064923606489275532,0
production_authorized,T2_material_state,5,4,535,535,3.3844599148858473e-05,0.0060292507298327705,6.331413717530765e-06,0.0094158963054450616,0
production_authorized,T2_material_state,5,4,536,536,3.6691526746303515e-05,0.0060292483470732522,6.3318976419868278e-06,0.010324692625232331,0
production_authorized,T2_material_state,5,4,537,537,3.5149828952019845e-05,0.0060292457186158993,6.3323006984639107e-06,0.010224917197033889,0
production_authorized,T2_material_state,5,4,538,538,3.6820389572453279e-05,0.006029242815788532,6.3327767056975404e-06,0.014483837258606871,0
production_authorized,T2_material_state,5,4,539,539,3.9568267347989841e-05,0.0060292400086795319,6.333229095489834e-06,0.017104410275004429,0
production_authorized,T2_material_state,5,4,540,540,3.496467504129028e-05,0.0060292371420728828,6.3336714685169326e-06,0.016109225156663527,0
production_authorized,T2_material_state,5,4,541,541,3.2982432748023509e-05,0.0060292341435776485,6.3341693348206718e-06,0.0064435713876871414,0
production_authorized,T2_material_state,5,4,542,542,3.4965083789516925e-05,0.0060292316419289669,6.334624934378752e-06,0.013428113418488569,0
production_authorized,T2_material_state,5,4,543,543,3.3098861499360626e-05,0.0060292288851730583,6.3350554315722007e-06,0.0064689958970203243,0
production_authorized,T2_material_state,5,4,544,544,3.3045355378327331e-05,0.0060292260616113223,6.33551341888694e-06,0.0064157094306092066,0
production_authorized,T2_material_state,5,4,545,545,3.2971014340757965e-05,0.0060292232530234505,6.3359639752569308e-06,0.0064310956500501781,0
production_authorized,T2_material_state,5,4,546,546,3.4203131592943862e-05,0.0060292199585487644,6.3364174943680851e-06,0.014817741877009762,0
production_authorized,T2_material_state,5,4,547,547,4.1916043282868741e-05,0.0060292178350799574,6.3369133158630575e-06,0.021133107832101539,0
production_authorized,T2_material_state,5,4,548,548,3.6477229276099262e-05,0.0060292153725613456,6.3372488812163397e-06,0.019489798129351851,0
production_authorized,T2_material_state,5,4,549,549,3.4139071178719914e-05,0.0060292123344254265,6.3377268887387928e-06,0.011268676405895198,0
production_authorized,T2_material_state,5,4,550,550,3.2763334690779951e-05,0.0060292093116248212,6.3381761200576037e-06,0.0065061101741821226,0
production_authorized,T2_material_state,5,4,551,551,3.3532251110183493e-05,0.006029205936815509,6.3386479761673442e-06,0.012697480061156185,0
production_authorized,T2_material_state,5,4,552,552,3.2914795404872653e-05,0.0060292029738000059,6.3391454696581917e-06,0.0064969879720311319,0
production_authorized,T2_material_state,5,4,553,553,3.5417200096567133e-05,0.0060292004801299143,6.33960736218242e-06,0.0094974578465267297,0
production_authorized,T2_material_state,5,4,554,554,3.4120004698062731e-05,0.006029198061105182,6.3400181596895422e-06,0.0085914179768717212,0
production_authorized,T2_material_state,5,4,555,555,3.460573444488315e-05,0.0060291947024566014,6.3404354949669894e-06,0.011092226082028925,0
production_authorized,T2_material_state,5,4,556,556,3.2767219260564342e-05,0.0060291917280997009,6.3409413445514318e-06,0.0064918225145699227,0
production_authorized,T2_material_state,5,4,557,557,3.3114841032705035e-05,0.0060291889072121999,6.3414034205955261e-06,0.006475637437784787,0
production_authorized,T2_material_state,5,4,558,558,4.3980773937580604e-05,0.006029187089246448,6.3418523348346412e-06,0.024899050164243555,0
production_authorized,T2_material_state,5,4,559,559,3.8443700068854752e-05,0.0060291843053857062,6.342188527019843e-06,0.023058678354824891,0
production_authorized,T2_material_state,5,4,560,560,3.2409909214104892e-05,0.0060291809192296502,6.3426898107010743e-06,0.0064431308371347695,0
production_authorized,T2_material_state,5,4,561,561,3.5504961722655591e-05,0.0060291784230041383,6.3431617858267231e-06,0.011900882355813804,0
production_authorized,T2_material_state,5,4,562,562,3.3028287896671654e-05,0.0060291758593868285,6.343565742694679e-06,0.0063971788597096957,0
production_authorized,T2_material_state,5,4,563,563,3.37091757895515e-05,0.0060291732881842131,6.3440044333340495e-06,0.0083566901782516408,0
production_authorized,T2_material_state,5,4,564,564,3.3956330813978253e-05,0.00602916995378322,6.3444222881958723e-06,0.013845010173762589,0
production_authorized,T2_material_state,5,4,565,565,3.3718452549587585e-05,0.0060291671508465707,6.344916663958422e-06,0.0097414427530771539,0
production_authorized,T2_material_state,5,4,566,566,3.5128999046469555e-05,0.0060291646304186479,6.3453423492232375e-06,0.01294846729690367,0
production_authorized,T2_material_state,5,4,567,567,3.7543379917517865e-05,0.0060291620327402439,6.3457694974289325e-06,0.012899538596118311,0
production_authorized,T2_material_state,5,4,568,568,3.38484623447924e-05,0.0060291591495037142,6.3461816178778108e-06,0.011212908938586643,0
production_authorized,T2_material_state,5,4,569,569,3.3223422160195334e-05,0.0060291562334521672,6.3466504747200503e-06,0.0072067624669591174,0
production_authorized,T2_material_state,5,4,570,570,3.2962402649276911e-05,0.0060291531986484577,6.3470952315070051e-06,0.0094180910874114895,0
production_authorized,T2_material_state,5,4,571,571,3.66318740342277e-05,0.006029151005955748,6.3475570096782619e-06,0.011250637308476492,0
production_authorized,T2_material_state,5,4,572,572,3.3873596758065908e-05,0.0060291483954005333,6.3479241908526163e-06,0.0093884337636140607,0
production_authorized,T2_material_state,5,4,573,573,3.4277930716142614e-05,0.0060291449224818168,6.3483540738706878e-06,0.011524966858354902,0
production_authorized,T2_material_state,5,4,574,574,3.2289107640001786e-05,0.0060291420521995653,6.3488514542298091e-06,0.0063966261743729769,0
production_authorized,T2_material_state,5,4,575,575,3.2564823963733657e-05,0.0060291392711590962,6.3493012939508375e-06,0.0064022011079760688,0
production_authorized,T2_material_state,5,4,576,576,3.2632486789148591e-05,0.0060291364907691571,6.3497415669910851e-06,0.0064013139665957119,0
production_authorized,T2_material_state,5,4,577,577,3.2676847739068482e-05,0.006029133714642778,6.350179682979018e-06,0.0063827118803094773,0
production_authorized,T2_material_state,5,4,578,578,3.2599639771448368e-05,0.0060291309632581501,6.3506142956581968e-06,0.0063631019593372029,0
production_authorized,T2_material_state,5,4,579,579,3.256102513074702e-05,0.0060291282108311771,6.3510486080220474e-06,0.0063381976127300232,0
production_authorized,T2_material_state,5,4,580,580,3.4939505741213447e-05,0.0060291259197137841,6.351480465460746e-06,0.013022781437694675,0
production_authorized,T2_material_state,5,4,581,581,3.2606001834223656e-05,0.0060291234448725311,6.3518723187883097e-06,0.0063430977126119892,0
production_authorized,T2_material_state,5,4,582,582,3.2401714684396804e-05,0.0060291207756465563,6.3522939444116133e-06,0.0063337177993415539,0
production_authorized,T2_material_state,5,4,583,583,3.7675776130726603e-05,0.0060291188117347948,6.3527189425593988e-06,0.013249510649563779,0
production_authorized,T2_material_state,5,4,584,584,3.4884212408625892e-05,0.0060291155631045845,6.3530681978507531e-06,0.013097807913954937,0
production_authorized,T2_material_state,5,4,585,585,3.5715710771852629e-05,0.0060291128468987704,6.3535473550091481e-06,0.013097807913954937,0
production_authorized,T2_material_state,5,4,586,586,3.4332414122153266e-05,0.0060291103759522423,6.3539625194675153e-06,0.012983143509588973,0
production_authorized,T2_material_state,5,4,587,587,3.3515006747736721e-05,0.0060291079636570809,6.3543589097214692e-06,0.0065375440769521592,0
production_authorized,T2_material_state,5,4,588,588,3.5680613494348554e-05,0.0060291051127999177,6.3547621174109281e-06,0.011063507061899361,0
production_authorized,T2_material_state,5,4,589,589,3.5886677675244813e-05,0.0060291027676705276,6.355194884566373e-06,0.011373650196736229,0
production_authorized,T2_material_state,5,4,590,590,3.403872763729955e-05,0.0060290996004475246,6.3555845918328302e-06,0.011876017395983974,0
production_authorized,T2_material_state,5,4,591,591,3.3075903944675254e-05,0.0060290960110567036,6.356054003786582e-06,0.011396187243526703,0
production_authorized,T2_material_state,5,4,592,592,3.184038147331479e-05,0.0060290930889250515,6.3565370251872366e-06,0.0063210889306491991,0
production_authorized,T2_material_state,5,4,593,593,3.2111487910624654e-05,0.0060290903163363711,6.3569735517798875e-06,0.0063349339821391348,0
production_authorized,T2_material_state,5,4,594,594,3.2197056709076037e-05,0.0060290875846366236,6.3574012835188043e-06,0.0063246718426781534,0
production_authorized,T2_material_state,5,4,595,595,3.2180524217678503e-05,0.0060290848700596663,6.357823825742237e-06,0.0063099558587191851,0
production_authorized,T2_material_state,5,4,596,596,4.0857400410544367e-05,0.0060290829776536818,6.3582456674149412e-06,0.021902019066017454,0
production_authorized,T2_material_state,5,4,597,597,3.6452594621043948e-05,0.0060290803112300643,6.358571040809835e-06,0.02133202801155153,0
production_authorized,T2_material_state,5,4,598,598,3.1426224382205762e-05,0.006029077118206147,6.3590411505387578e-06,0.0062445119234164626,0
production_authorized,T2_material_state,5,4,599,599,3.1752454197582509e-05,0.0060290743175497822,6.3594721755322325e-06,0.0062300166730696604,0
production_authorized,T2_material_state,5,4,600,600,3.2445659170982479e-05,0.0060290717100323762,6.3598930816199939e-06,0.0061841505706404787,0
production_authorized,T2_material_state,5,4,601,601,3.7813301592414276e-05,0.0060290699925357582,6.3602969171405732e-06,0.013195876429682379,0
production_authorized,T2_material_state,5,4,602,602,3.5519866781234498e-05,0.0060290670457629992,6.3606202425070535e-06,0.013123062109716897,0
production_authorized,T2_material_state,5,4,603,603,3.15302662832167e-05,0.0060290643378704085,6.3610717823125995e-06,0.0062590122496856138,0
production_authorized,T2_material_state,5,4,604,604,3.2509946384722599e-05,0.006029061262859849,6.3614919800780712e-06,0.012651902942476539,0
production_authorized,T2_material_state,5,4,605,605,3.495820090346975e-05,0.0060290588899631079,6.3619404738757268e-06,0.013649629157483139,0
production_authorized,T2_material_state,5,4,606,606,3.2074646248453925e-05,0.0060290562738868477,6.3623095504228289e-06,0.0062011627003760728,0
production_authorized,T2_material_state,5,4,607,607,3.1868624935932491e-05,0.006029053509794104,6.3627115923781119e-06,0.0062626342061408158,0
production_authorized,T2_material_state,5,4,608,608,3.3411571035899639e-05,0.0060290510928883087,6.3631308863110192e-06,0.0085198072826704729,0
production_authorized,T2_material_state,5,4,609,609,3.429619270792059e-05,0.0060290484891914291,6.3635117204530189e-06,0.013610840824668815,0
production_authorized,T2_material_state,5,4,610,610,3.1508905197280736e-05,0.0060290457127969016,6.3639365645018486e-06,0.0063388071667835888,0
production_authorized,T2_material_state,5,4,611,611,3.1871734134780216e-05,0.0060290430581351299,6.3643596107665346e-06,0.0062565040199494826,0
production_authorized,T2_material_state,5,4,612,612,3.2543174165640775e-05,0.006029039930776193,6.3647628003593582e-06,0.013046823591707876,0
production_authorized,T2_material_state,5,4,613,613,3.1370543160800164e-05,0.0060290369722258257,6.3652104592692993e-06,0.0062188915931432609,0
production_authorized,T2_material_state,5,4,614,614,3.1551087207729207e-05,0.0060290342587412575,6.365625087267901e-06,0.0061988080843056181,0
production_authorized,T2_material_state,5,4,615,615,3.1543375507580894e-05,0.0060290315760849391,6.3660324766123821e-06,0.0061876603326529445,0
production_authorized,T2_material_state,5,4,616,616,3.1505218492070476e-05,0.006029028909658187,6.366437837468375e-06,0.006168854688041292,0
production_authorized,T2_material_state,5,4,617,617,3.8979229026708582e-05,0.0060290269511292759,6.3668410809070153e-06,0.02038269902326216,0
production_authorized,T2_material_state,5,4,618,618,3.2259970223064606e-05,0.006029025136355331,6.3671641964413439e-06,0.0098124040080061238,0
production_authorized,T2_material_state,5,4,619,619,3.1807631007794833e-05,0.0060290224032727453,6.3675157863096743e-06,0.01372417155237346,0
production_authorized,T2_material_state,5,4,620,620,3.1763443072206874e-05,0.0060290199202595483,6.3679381205883345e-06,0.0064021600790267596,0
production_authorized,T2_material_state,5,4,621,621,3.4953619902369429e-05,0.0060290168776675739,6.3683048825424748e-06,0.020536019576084492,0
production_authorized,T2_material_state,5,4,622,622,3.0632220413270352e-05,0.0060290136939164032,6.3687583772287226e-06,0.0061179078713277102,0
production_authorized,T2_material_state,5,4,623,623,3.1377259648435762e-05,0.0060290109816418585,6.3691729224046867e-06,0.006089153159701377,0
production_authorized,T2_material_state,5,4,624,624,3.5450550609061953e-05,0.0060290089148447249,6.3695671285168842e-06,0.010612161363295063,0
production_authorized,T2_material_state,5,4,625,625,3.5126568040830413e-05,0.0060290067986502431,6.36990065727705e-06,0.012608685713523823,0
production_authorized,T2_material_state,5,4,626,626,3.3145609555216898e-05,0.0060290034664622124,6.3702639174767484e-06,0.013811158090632276,0
production_authorized,T2_material_state,5,4,627,627,3.2621036660525085e-05,0.0060290008700545602,6.3707336221963118e-06,0.012357227441394439,0
production_authorized,T2_material_state,5,4,628,628,3.1729077238007616e-05,0.0060289985430224185,6.3711114436371119e-06,0.006104642649115477,0
production_authorized,T2_material_state,5,4,629,629,3.4326525516538485e-05,0.0060289961658285618,6.3714869041886502e-06,0.013623792537624841,0
production_authorized,T2_material_state,5,4,630,630,3.2039892312644614e-05,0.0060289938987251792,6.3718524224709583e-06,0.00973790772665592,0
