comparison,field,left_area_weighted_mean,right_area_weighted_mean,right_minus_left_area_weighted_mean,left_area_weighted_integral,right_area_weighted_integral,right_minus_left_area_weighted_integral,left_support_area_abs_1e15,right_support_area_abs_1e15,right_minus_left_support_area_abs_1e15,left_support_area_rel_1pct,right_support_area_rel_1pct,right_minus_left_support_area_rel_1pct,left_weighted_centroid_x,right_weighted_centroid_x,right_minus_left_weighted_centroid_x,left_weighted_centroid_y,right_weighted_centroid_y,right_minus_left_weighted_centroid_y,left_weighted_rms_width_x,right_weighted_rms_width_x,right_minus_left_weighted_rms_width_x,left_weighted_rms_width_y,right_weighted_rms_width_y,right_minus_left_weighted_rms_width_y,p0_cycle,t3_cycle
same_cycle_c70,raw_driver,4.899260864483539,4.90121883960817,0.0019579751246308064,4.899260864483538,4.901218839608169,0.0019579751246308064,0.9999999999999999,0.9999999999999999,0.0,0.002035411258134367,0.002044782909997059,9.371651862691635e-06,-0.0025229089494480193,-0.0022982761268394774,0.00022463282260854183,-0.0003264386400305648,-0.00011703720419675908,0.00020940143583380574,0.28776956276037224,0.2878259828349874,5.642007461514886e-05,0.0007798252465286182,0.000973076130245065,0.00019325088371644676,70,70
same_cycle_c70,raw_cyclemax_driver,4.899780076780831,4.90121883960817,0.0014387628273384578,4.89978007678083,4.901218839608169,0.0014387628273384578,0.9999999999999999,0.9999999999999999,0.0,0.002035411258134367,0.002044782909997059,9.371651862691635e-06,-0.00247670912421984,-0.0022982761268394774,0.0001784329973803624,-0.0003264192828295429,-0.00011703720419675908,0.0002093820786327838,0.28779106008103145,0.2878259828349874,3.492275395594602e-05,0.0020613863486719174,0.000973076130245065,-0.0010883102184268524,70,70
same_cycle_c70,active_driver,7.770641832085252e-05,7.724459696812486e-05,-4.618213527276605e-07,7.77064183208525e-05,7.724459696812484e-05,-4.618213527276605e-07,0.9999999999999999,0.9999999999999999,0.0,0.00015313824652230039,0.00017244207453925457,1.9303828016954184e-05,-0.17143606461262054,-0.17820989085591218,-0.006773826243291647,0.00013198958566739346,0.00014923111191913314,1.7241526251739675e-05,0.1680290593265782,0.1694369947535118,0.0014079354269335986,0.0072069080162549615,0.006991432914463974,-0.00021547510179098766,70,70
same_cycle_c71,damage,0.01701499168281863,0.017056568377498055,4.1576694679423126e-05,0.017014991682818628,0.01705656837749805,4.1576694679423126e-05,0.05438034139327902,0.054743489896920086,0.000363148503641067,0.04201589885139921,0.04194469783791509,-7.120101348412344e-05,0.02071892878512016,0.014815275418599061,-0.0059036533665211,-0.0005196328782193767,-0.00024819338080295087,0.0002714394974164258,0.2873094527574928,0.28846483052851246,0.00115537777101965,0.012338011382502906,0.01200539340557593,-0.0003326179769269754,71,71
same_cycle_c71,history,0.22101671021066205,0.21256261909473004,-0.008454091115932011,0.22101671021066202,0.21256261909473,-0.008454091115932011,0.9999999999999999,0.9999999999999999,0.0,0.4764423513982443,0.5033989637428508,0.026956612344606445,0.2763429848316943,0.26769173494612974,-0.008651249885564538,-0.0002525283379111946,-0.0002124390084328353,4.00893294783593e-05,0.15694924235602137,0.16213890291946062,0.005189660563439252,0.2663170185785937,0.26676489216683114,0.0004478735882374463,71,71
same_cycle_c71,fatigue_degradation_deficit,0.030864891514893324,0.016657241717968885,-0.014207649796924439,0.03086489151489332,0.016657241717968882,-0.014207649796924439,0.22550940566958305,0.15914246195057377,-0.06636694371900928,0.2162613327589613,0.13501150239844323,-0.08124983036051808,0.3438264902001787,0.3147788076976862,-0.02904768250249251,-0.0003798171891612703,0.0006835312481018141,0.0010633484372630844,0.13134676489680733,0.1714050962981119,0.040058331401304575,0.24483967190382025,0.26379043588603546,0.018950763982215207,71,71
same_cycle_c71,ordinary_degradation_deficit,0.022909533816655073,0.022921551915542626,1.2018098887553452e-05,0.02290953381665507,0.022921551915542623,1.2018098887553452e-05,0.05438034139327902,0.054743489896920086,0.000363148503641067,0.043867147889384055,0.04377541492573121,-9.173296365284217e-05,0.02126712025836196,0.016310839972906024,-0.004956280285455937,-0.000596842944710975,-0.0003183580056140545,0.0002784849390969205,0.28749613396697954,0.28846637388709734,0.0009702399201177991,0.01430784165561497,0.013914536123449301,-0.0003933055321656692,71,71
same_cycle_c71,raw_driver,4.899306480801586,4.901219326992548,0.001912846190961659,4.899306480801585,4.901219326992547,0.001912846190961659,0.9999999999999999,0.9999999999999999,0.0,0.002035411258134367,0.002044782909997059,9.371651862691635e-06,-0.002518821663039698,-0.0022982617454890986,0.00022055991755059925,-0.00032643458888396596,-0.00011703792327746049,0.00020939666560650547,0.2877735068317186,0.28782601390295726,5.250707123866105e-05,0.0007798231094699342,0.0009730760415648408,0.00019325293209490656,71,71
same_cycle_c71,raw_cyclemax_driver,4.899306480801586,4.901219326992548,0.001912846190961659,4.899306480801585,4.901219326992547,0.001912846190961659,0.9999999999999999,0.9999999999999999,0.0,0.002035411258134367,0.002044782909997059,9.371651862691635e-06,-0.002518821663039698,-0.0022982617454890986,0.00022055991755059925,-0.00032643458888396596,-0.00011703792327746049,0.00020939666560650547,0.2877735068317186,0.28782601390295726,5.250707123866105e-05,0.0007798231094699342,0.0009730760415648408,0.00019325293209490656,71,71
same_cycle_c71,active_driver,7.770257890612664e-05,7.724123515007308e-05,-4.613437560535647e-07,7.770257890612663e-05,7.724123515007307e-05,-4.613437560535647e-07,0.9999999999999999,0.9999999999999999,0.0,0.00015313824652230039,0.00017244207453925457,1.9303828016954184e-05,-0.17145338014225855,-0.17820818908801758,-0.006754808945759028,0.00013202354435629698,0.00014923761839072882,1.721407403443184e-05,0.16799095292574143,0.16943659041758752,0.0014456374918460912,0.0072080195641862944,0.006990913239167788,-0.0002171063250185068,71,71
