case_id,cycle,peak_substep_ordinal,load_factor,field,min,max,area_weighted_mean,area_weighted_integral,p50,p95,p99,support_area_abs_1e15,support_area_rel_1pct,weighted_centroid_x,weighted_centroid_y,weighted_rms_width_x,weighted_rms_width_y
P0_parent,12,4,1.0,raw_driver,4.872283479564736e-09,4424.769213678444,2.0564070514458113,2.056407051445811,0.003265960175212126,0.011283421709663299,0.020008255792691693,0.9999999999999999,0.0010746232247527826,-0.2890133358828037,-0.0004347130893507011,0.13616807550707533,0.012880480121125656
P0_parent,12,4,1.0,raw_cyclemax_driver,4.872283479564736e-09,4424.769213678444,2.05643117046745,2.0564311704674494,0.0032707287430598325,0.011286713024504432,0.02001827443200245,0.9999999999999999,0.0010746232247527826,-0.28900967075735257,-0.0004346965799024922,0.13617148259349568,0.012880409145318055
P0_parent,12,4,1.0,active_driver,4.872283479564736e-09,1.6814369956544477,0.004590964961976372,0.004590964961976371,0.003208913446059997,0.011195615494225535,0.018816871260211112,0.9999999999999999,0.013025479098031676,0.22321310723488905,-0.00011956838256251748,0.16938643038055792,0.27198464425373586
P0_parent,13,4,1.0,damage,0.0,0.9998054886836445,0.008413614705719665,0.008413614705719663,0.0,0.0,0.33601528557901594,0.026029280460748636,0.020922183641378482,-0.22990884137951623,-0.0002477397889696105,0.15546577916886337,0.006870124045402894
P0_parent,13,4,1.0,history,0.0002362890177953657,2.075289539770912,0.0610929221432397,0.06109292214323969,0.05074914692180307,0.14664251699016015,0.24937892737450212,0.9999999999999999,0.5799977857104884,0.21847908668922983,-9.830630926416555e-05,0.16989753308394376,0.2738058665489214
P0_parent,13,4,1.0,fatigue_degradation_deficit,0.0,0.7288692719031971,0.0004963091327765718,0.0004963091327765716,0.0,0.0,0.0,0.001803928751296474,0.0017134586648888685,0.0116631292884892,-0.01189923483007614,0.10647589564720869,0.07760955003397631
P0_parent,13,4,1.0,ordinary_degradation_deficit,0.0,0.9999999327383962,0.01133753268746606,0.011337532687466059,0.0,0.0,0.5581482258554249,0.026029280460748636,0.02208156882158219,-0.22929654828536727,-0.0002441517539698641,0.15592220221880929,0.007678536651636821
P0_parent,13,4,1.0,raw_driver,4.878920570450777e-09,4445.317666404499,2.078291827459661,2.0782918274596605,0.0031305201991904223,0.01129568480080255,0.019993046089621214,0.9999999999999999,0.0010825467450250276,-0.2871001695797964,-0.00042918140383373847,0.1372243780012318,0.012752339651811443
P0_parent,13,4,1.0,raw_cyclemax_driver,4.878920570450777e-09,4445.317666404499,2.078324329192918,2.0783243291929177,0.0031305201991904223,0.011298855204726059,0.020058605029563983,0.9999999999999999,0.0010825467450250276,-0.2870952528337376,-0.0004291607896893037,0.13722893751933196,0.01275224631850437
P0_parent,13,4,1.0,active_driver,4.878920570450777e-09,1.6901270189083886,0.0045532203780184535,0.004553220378018453,0.0031305201991904223,0.011195194110453987,0.018903573440598655,0.9999999999999999,0.01281535917904526,0.22525252955662953,-0.0001482746310123635,0.16844493515527578,0.2718116110039318
P0_parent,14,4,1.0,damage,0.0,0.9998127895577007,0.008476072220948077,0.008476072220948075,0.0,0.0,0.3426940574888312,0.026264281084332045,0.021067940252656604,-0.22794195826435507,-0.00024611987879228953,0.156569365878879,0.006907796655093535
P0_parent,14,4,1.0,history,0.0002362943818331677,2.2397798414551318,0.06556683376790431,0.0655668337679043,0.053727247083366736,0.15808367290784875,0.2695240461022189,0.9999999999999999,0.5776527102150302,0.219388516122526,-0.00010319027955476617,0.16937904114879715,0.2737629791350478
P0_parent,14,4,1.0,fatigue_degradation_deficit,0.0,0.7307498848664666,0.000568218022655361,0.0005682180226553609,0.0,0.0,0.0,0.0020928705505440697,0.001982590471436553,0.016888457270488873,-0.013408661172485986,0.10783845730961772,0.0820185953455436
P0_parent,14,4,1.0,ordinary_degradation_deficit,0.0,0.9999999376928894,0.011421471788851728,0.011421471788851726,0.0,0.0,0.566733525661681,0.026264281084332045,0.02222747506456643,-0.2273300297082713,-0.00024268431393449755,0.15702485325040186,0.007727032062981329
P0_parent,14,4,1.0,raw_driver,4.995887112866254e-09,4461.106217391065,2.095439737292061,2.0954397372920606,0.0030672130725563993,0.011280408276956942,0.019970006709710164,0.9999999999999999,0.0010905139692458986,-0.2855993653237218,-0.0004250074281686765,0.1380516813267589,0.012652786771575155
P0_parent,14,4,1.0,raw_cyclemax_driver,4.995887112866254e-09,4461.106217391065,2.095461490294058,2.0954614902940576,0.0030672130725563993,0.011280408276956942,0.019999829808038633,0.9999999999999999,0.0010905139692458986,-0.28559607868654047,-0.0004249956385360561,0.13805473349186725,0.012652724307623684
P0_parent,14,4,1.0,active_driver,4.995887112866254e-09,1.696711799855495,0.004522906378410956,0.0045229063784109555,0.003061631170560455,0.011219129624389122,0.01881044075656052,0.9999999999999999,0.012808776546293671,0.22688034714818298,-0.00016555840405888306,0.16770831239558212,0.27169322562316944
