cycle,old_void_E_el,old_void_E_d,old_void_total_energy,old_void_d_max,old_void_d_mean,old_void_d_p99,old_void_d_p999,old_void_alpha_bar_monitor_max,old_void_alpha_bar_elem_max,old_void_alpha_bar_elem_p999,old_void_alpha_bar_elem_p99,old_void_alpha_bar_elem_mean,old_void_f_fatigue_min,old_void_f_fatigue_p001,old_void_f_fatigue_mean,old_void_psi_plus_elem_max,old_void_psi_plus_elem_p999,old_void_psi_plus_elem_p99,old_void_psi_plus_elem_mean,old_void_psi_tip_top10_mean,old_void_psi_nominal_mean,old_void_Kt_proxy,old_void_x_max_d,old_void_y_max_d,old_void_x_max_alpha_bar_elem,old_void_y_max_alpha_bar_elem,old_void_x_min_f_fatigue_elem,old_void_y_min_f_fatigue_elem,old_void_x_max_psi_plus_elem,old_void_y_max_psi_plus_elem,old_void_x_tip_d095,old_void_y_tip_d095,old_void_x_tip_d090,old_void_y_tip_d090,old_void_x_tip_d050,old_void_y_tip_d050,old_void_width_y_d050_near_tip,old_void_width_y_d090_near_tip,old_void_n_elem_d050_near_tip,old_void_n_elem_d090_near_tip,old_void_right_boundary_d095_count,old_void_right_boundary_d095_yspan,old_void_x_max_d_centered,old_void_x_max_alpha_bar_elem_centered,old_void_x_min_f_fatigue_elem_centered,old_void_x_max_psi_plus_elem_centered,old_void_x_tip_d095_centered,old_void_x_tip_d090_centered,old_void_x_tip_d050_centered,old_void_y_max_d_centered,old_void_y_max_alpha_bar_elem_centered,old_void_y_min_f_fatigue_elem_centered,old_void_y_max_psi_plus_elem_centered,old_void_y_tip_d095_centered,old_void_y_tip_d090_centered,old_void_y_tip_d050_centered,old_void_E_d_increment_from_c1,fine_void_E_el,fine_void_E_d,fine_void_total_energy,fine_void_d_max,fine_void_d_mean,fine_void_d_p99,fine_void_d_p999,fine_void_alpha_bar_monitor_max,fine_void_alpha_bar_elem_max,fine_void_alpha_bar_elem_p999,fine_void_alpha_bar_elem_p99,fine_void_alpha_bar_elem_mean,fine_void_f_fatigue_min,fine_void_f_fatigue_p001,fine_void_f_fatigue_mean,fine_void_psi_plus_elem_max,fine_void_psi_plus_elem_p999,fine_void_psi_plus_elem_p99,fine_void_psi_plus_elem_mean,fine_void_psi_tip_top10_mean,fine_void_psi_nominal_mean,fine_void_Kt_proxy,fine_void_x_max_d,fine_void_y_max_d,fine_void_x_max_alpha_bar_elem,fine_void_y_max_alpha_bar_elem,fine_void_x_min_f_fatigue_elem,fine_void_y_min_f_fatigue_elem,fine_void_x_max_psi_plus_elem,fine_void_y_max_psi_plus_elem,fine_void_x_tip_d095,fine_void_y_tip_d095,fine_void_x_tip_d090,fine_void_y_tip_d090,fine_void_x_tip_d050,fine_void_y_tip_d050,fine_void_width_y_d050_near_tip,fine_void_width_y_d090_near_tip,fine_void_n_elem_d050_near_tip,fine_void_n_elem_d090_near_tip,fine_void_right_boundary_d095_count,fine_void_right_boundary_d095_yspan,fine_void_x_max_d_centered,fine_void_x_max_alpha_bar_elem_centered,fine_void_x_min_f_fatigue_elem_centered,fine_void_x_max_psi_plus_elem_centered,fine_void_x_tip_d095_centered,fine_void_x_tip_d090_centered,fine_void_x_tip_d050_centered,fine_void_y_max_d_centered,fine_void_y_max_alpha_bar_elem_centered,fine_void_y_min_f_fatigue_elem_centered,fine_void_y_max_psi_plus_elem_centered,fine_void_y_tip_d095_centered,fine_void_y_tip_d090_centered,fine_void_y_tip_d050_centered,fine_void_E_d_increment_from_c1,diffuse_E_el,diffuse_E_d,diffuse_total_energy,diffuse_d_max,diffuse_d_mean,diffuse_d_p99,diffuse_d_p999,diffuse_alpha_bar_monitor_max,diffuse_alpha_bar_elem_max,diffuse_alpha_bar_elem_p999,diffuse_alpha_bar_elem_p99,diffuse_alpha_bar_elem_mean,diffuse_f_fatigue_min,diffuse_f_fatigue_p001,diffuse_f_fatigue_mean,diffuse_psi_plus_elem_max,diffuse_psi_plus_elem_p999,diffuse_psi_plus_elem_p99,diffuse_psi_plus_elem_mean,diffuse_psi_tip_top10_mean,diffuse_psi_nominal_mean,diffuse_Kt_proxy,diffuse_x_max_d,diffuse_y_max_d,diffuse_x_max_alpha_bar_elem,diffuse_y_max_alpha_bar_elem,diffuse_x_min_f_fatigue_elem,diffuse_y_min_f_fatigue_elem,diffuse_x_max_psi_plus_elem,diffuse_y_max_psi_plus_elem,diffuse_x_tip_d095,diffuse_y_tip_d095,diffuse_x_tip_d090,diffuse_y_tip_d090,diffuse_x_tip_d050,diffuse_y_tip_d050,diffuse_width_y_d050_near_tip,diffuse_width_y_d090_near_tip,diffuse_n_elem_d050_near_tip,diffuse_n_elem_d090_near_tip,diffuse_right_boundary_d095_count,diffuse_right_boundary_d095_yspan,diffuse_x_max_d_centered,diffuse_x_max_alpha_bar_elem_centered,diffuse_x_min_f_fatigue_elem_centered,diffuse_x_max_psi_plus_elem_centered,diffuse_x_tip_d095_centered,diffuse_x_tip_d090_centered,diffuse_x_tip_d050_centered,diffuse_y_max_d_centered,diffuse_y_max_alpha_bar_elem_centered,diffuse_y_min_f_fatigue_elem_centered,diffuse_y_max_psi_plus_elem_centered,diffuse_y_tip_d095_centered,diffuse_y_tip_d090_centered,diffuse_y_tip_d050_centered,diffuse_E_d_increment_from_c1
12,0.00456807,0.000459282,0.00502735,1.02059518433469,0.0050769307499667,0.147618468838675,0.878553827751384,78.7079,36.0117759231307,1.39290233707082,0.646719593678834,0.135515076216482,0.002178655309304,0.281503303086695,0.994197528211672,2696.31864906382,1.23725765638898,0.0628282200590713,0.524512673094008,2029.33138228808,0.0063001443686004,567.546219347744,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.025775,2.5e-05,0.02655,0.000275,0.03065,-0.001175,0.0082,0.002025,117,26,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.025775,0.02655,0.03065,-0.00035,-0.0004,-0.0004,-0.0001,2.5e-05,0.000275,-0.001175,0.00045877426899999996,0.00460469,0.000404817,0.00500951,1.02365451006136,0.008046124016179,0.276388425866387,0.949494237285956,21.8359,11.6103481876987,1.59223417524687,0.764056342009599,0.118384271167194,0.0133042631952839,0.23178906674092,0.991297509269207,325.259297811278,114.730548194497,0.0947237708873292,0.268050191238974,238.332545904589,0.0051986512860686,214.114625031673,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.003,0.001,0.02105,0.001,0.02105,0.001,0.0271,0.001,0.00805,0.0,55,10,0,0,0.001,-0.000975,-0.000975,0.003,0.02105,0.02105,0.0271,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00040459033800000003,0.00464131,0.0127755,0.0174168,1,0.14117840663471,1,1,1.3024,1.13375624898893,1.00099694655563,1.00008535737103,0.174415366895496,0.379119579737518,0.443860268931877,0.935799808799914,18.4906881834146,7.24349049014705,7.06279777611155,0.568729756792309,11.6159378085248,0.664034475286162,4.18246028024703,0.001,0.481,0.499,0.519,0.499,0.519,0.001,0.517,0.501,0.489,0.501,0.481,0.515,0.493,0.046,0.036,192,94,0,0,-0.499,-0.0010000000000000009,-0.0010000000000000009,-0.499,0.0010000000000000009,0.0010000000000000009,0.015000000000000013,-0.019000000000000017,0.019000000000000017,0.019000000000000017,0.017000000000000015,-0.01100000000000001,-0.019000000000000017,-0.007000000000000006,5.639999999999985e-05
13,0.00452826,0.000508473,0.00503673,1.02051714367943,0.0058840912356044,0.188898118473308,0.904822336404485,85.4704,39.1434253752765,1.41248648940198,0.685842239839865,0.146658837310266,0.0018011094316491,0.276233792994289,0.993245031957022,3322.87315720957,1.66901086287141,0.0645485072408695,0.674083968749282,2393.51783379468,0.0062581269172829,618.437976590902,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.030075,-0.00055,0.0312,-0.000475,0.0352,0.000325,0.008425,0.00225,118,22,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.030075,0.0312,0.0352,-0.00035,-0.0004,-0.0004,-0.0001,-0.00055,-0.000475,0.000325,0.000507965269,0.00456685,0.000452484,0.00501933,1.02485951159342,0.0093217883186261,0.363868530335171,0.985187328961622,24.7271,13.0016143442135,1.60939000510986,0.810813832083862,0.127993173233855,0.0112019231671566,0.229200180839829,0.989988227019395,375.66927850238,155.267242805809,0.0982835923297304,0.350098340365964,290.603973607793,0.0051498580955926,237.548965296456,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.003,0.001,0.0251,0.001,0.0271,0.001,0.031225,0.003,0.00805,0.0,61,11,0,0,0.001,-0.000975,-0.000975,0.003,0.0251,0.0271,0.031225,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.000452257338,0.00453934,0.0129211,0.0174605,1,0.142362576911003,1,1,1.3084,1.13647388535289,1.00133751897128,1.00009265254573,0.17974007093412,0.378022731200067,0.443653682290758,0.935304146972626,319.612629301415,7.30269542277851,7.07864547742067,0.647113695102358,259.306791722513,0.755670302946526,18.5242557499556,0.001,0.481,0.499,0.519,0.499,0.519,0.503,0.499,0.523,0.499,0.525,0.499,0.529,0.495,0.016,0.004,56,13,0,0,-0.499,-0.0010000000000000009,-0.0010000000000000009,0.0030000000000000027,0.02300000000000002,0.025000000000000022,0.029000000000000026,-0.019000000000000017,0.019000000000000017,0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0050000000000000044,0.00020199999999999906
14,0.0044915,0.000553429,0.00504493,1.02031476293523,0.0066354902704864,0.232142261020888,0.919039512069185,91.9907,42.2286272803019,1.43632154370693,0.719576465641706,0.157719644403049,0.0014914640528875,0.268308161917513,0.992250447279084,3886.30471996263,2.08898449549947,0.0645610962239658,0.831475993500226,2723.66295108103,0.0062193692153091,661.764569916571,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.03415,-0.000275,0.0352,0.000325,0.03935,-0.0009,0.008575,0.002225,122,24,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.03415,0.0352,0.03935,-0.00035,-0.0004,-0.0004,-0.0001,-0.000275,0.000325,-0.0009,0.0005529212690000001,0.00452353,0.000507049,0.00503058,1.02562403131804,0.0107927709542114,0.407857057174959,0.989633330133913,27.497,14.3950618798731,1.62673625325197,0.835014314361226,0.137584411557912,0.0094182358394661,0.22629344685807,0.988580244091879,432.950909558522,216.789137762337,0.10278644899236,0.45814635851995,349.31086285404,0.0050930703480049,261.8883674088,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.003,0.001,0.029125,0.001,0.03115,0.001,0.035275,0.003,0.00805,0.0,63,11,0,0,0.001,-0.000975,-0.000975,0.003,0.029125,0.03115,0.035275,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.0005068223379999999,0.00449125,0.0129812,0.0174724,1,0.142779754584947,1,1,1.30896,1.1367318884362,1.00327634147358,1.00009985436773,0.184912229207297,0.377918966414075,0.44261553758728,0.934894659073336,418.016850238569,7.54485979410671,7.088305411734,0.686338330160708,347.010218381472,0.801525613292859,20.8071419139979,0.001,0.481,0.499,0.519,0.499,0.519,0.503,0.499,0.529,0.499,0.531,0.499,0.535,0.497,0.012,0.004,46,8,0,0,-0.499,-0.0010000000000000009,-0.0010000000000000009,0.0030000000000000027,0.029000000000000026,0.031000000000000028,0.03500000000000003,-0.019000000000000017,0.019000000000000017,0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0002620999999999995
15,0.00445056,0.000603542,0.0050541,1.0200395843001,0.0074685185982513,0.278152790017738,0.929599974440985,98.2929,45.2756851644852,1.45144421216381,0.752643850325737,0.168724229612653,0.0012440296889968,0.265047696253798,0.991187723866683,4507.75728056421,3.04416436385425,0.0651127410339514,1.02501676757564,3089.50811103199,0.0061756146593396,707.301493541843,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.0383,7.5e-05,0.039225,2.5e-05,0.0439,-0.00075,0.008825,0.002075,125,25,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.0383,0.039225,0.0439,-0.00035,-0.0004,-0.0004,-0.0001,7.5e-05,2.5e-05,-0.00075,0.000603034269,0.00448098,0.000560808,0.00504178,1.02628182171112,0.0122358278080234,0.459681741192289,0.991897042512848,30.1763,15.8004282531422,1.640934583872,0.901337304234365,0.147099889216177,0.0078540258751567,0.224289680683896,0.987165809217672,487.464686070162,276.778773031388,0.108818733689754,0.576374937461422,405.108779621054,0.0050373464831054,283.586084142563,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.003,0.001,0.03515,0.001,0.03515,0.001,0.0412,0.00095,0.00805,0.0,60,10,0,0,0.001,-0.000975,-0.000975,0.003,0.03515,0.03515,0.0412,0.001,0.001,0.001,0.001,0.001,0.001,0.00095,0.0005605813379999999,0.00443961,0.0130454,0.017485,1,0.143199306354788,1,1,1.30908,1.15945004307658,1.01026651473544,1.0001070554704,0.190042263921132,0.363145083246743,0.43871867370963,0.934493805357074,509.089213579146,7.65465871877211,7.09658060972484,0.731657370511352,431.491026064131,0.854504845107545,22.4713218049057,0.001,0.481,0.533,0.499,0.533,0.499,0.503,0.499,0.535,0.499,0.537,0.499,0.541,0.497,0.012,0.0,41,6,0,0,-0.499,0.03300000000000003,0.03300000000000003,0.0030000000000000027,0.03500000000000003,0.03700000000000003,0.041000000000000036,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.00032629999999999985
16,0.00441214,0.000650327,0.00506247,1.01967766214985,0.0082791412401008,0.319789044906266,0.936476081082556,104.402,48.2774382769869,1.47469484521524,0.78233176991942,0.179659984524476,0.0010533676743577,0.258906669375761,0.990040303046601,5074.10436813647,3.9878567884099,0.0653564477433396,1.20730926941888,3424.17203392121,0.0061348302557138,747.096174473054,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.042975,-0.00035,0.044225,7.5e-05,0.048375,0.000775,0.008975,0.002025,122,21,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.042975,0.044225,0.048375,-0.00035,-0.0004,-0.0004,-0.0001,-0.00035,7.5e-05,0.000775,0.0006498192690000001,0.00443713,0.000616096,0.00505322,1.0266260231277,0.013697646354376,0.558268745538447,0.993214795971942,32.7722,17.2178686338306,1.6499263698978,0.921579467082607,0.156563267814079,0.0065063825406587,0.222492129631643,0.985748820519106,542.140219626934,336.495232474963,0.110839618936316,0.711407433987779,461.429858895112,0.0049796307968328,304.406747592945,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.003,0.001,0.0392,0.001,0.0412,0.00095,0.04555,0.002725,0.008075,5e-05,63,11,0,0,0.001,-0.000975,-0.000975,0.003,0.0392,0.0412,0.04555,0.001,0.001,0.001,0.001,0.001,0.00095,0.002725,0.000615869338,0.00439065,0.0131061,0.0174968,1,0.143587106695074,1,1,1.30914,1.19316667788062,1.01781274895585,1.00011426225306,0.195118648808471,0.348829546176891,0.43660290256265,0.934100812254515,585.886315309465,7.69175777436447,7.10474797720134,0.776963620904817,504.996495753549,0.907468579438788,23.5900240613488,0.001,0.481,0.539,0.499,0.539,0.499,0.503,0.499,0.541,0.499,0.543,0.499,0.547,0.497,0.008,0.0,38,6,0,0,-0.499,0.039000000000000035,0.039000000000000035,0.0030000000000000027,0.041000000000000036,0.04300000000000004,0.04700000000000004,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0003870000000000002
17,0.00437173,0.000699466,0.0050712,1.0192563585766,0.0091435665353241,0.356119475052801,0.946814750731954,110.328,51.232947603862,1.49411274837092,0.812539828164973,0.190550112585586,0.0009066642105919,0.254092804937919,0.988827027137764,5663.46307433509,7.29752563314819,0.0679485581407069,1.41985119511354,3781.74516015163,0.0060913989792233,787.929946420937,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.04695,0.000125,0.048375,0.000775,0.052925,7.5e-05,0.009075,0.00215,131,22,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.04695,0.048375,0.052925,-0.00035,-0.0004,-0.0004,-0.0001,0.000125,0.000775,7.5e-05,0.0006989582690000001,0.00439066,0.000674671,0.00506533,1.02687178601202,0.0152365743747346,0.594597886511421,0.994023291707622,35.296,18.6515626608528,1.65936953974387,0.932036313647848,0.166003388421021,0.0053679066129037,0.220357752280108,0.984310293578941,598.94781843455,398.433689139864,0.113650743194077,0.869627424889077,520.040910893776,0.0049180725062588,325.178101799957,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.003,0.001,0.04525,0.000775,0.04525,0.000775,0.051175,0.0025,0.00825,0.000225,61,10,0,0,0.001,-0.000975,-0.000975,0.003,0.04525,0.04525,0.051175,0.001,0.001,0.001,0.001,0.000775,0.000775,0.0025,0.0006744443379999999,0.00434103,0.0131678,0.0175088,1,0.143977076069563,1,1,1.30935,1.21705118453372,1.02112771073067,1.00012146256736,0.200146659035727,0.339192857819043,0.433957161398338,0.9337054436875,656.559726145001,8.24997244168781,7.11408637121781,0.825679535300616,574.636547821557,0.964417731137246,24.409789203059,0.001,0.481,0.539,0.499,0.539,0.499,0.503,0.499,0.547,0.499,0.547,0.499,0.553,0.497,0.008,0.0,38,5,0,0,-0.499,0.039000000000000035,0.039000000000000035,0.0030000000000000027,0.04700000000000004,0.04700000000000004,0.05300000000000005,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0004486999999999998
18,0.0043273,0.000753381,0.00508068,1.01878829667077,0.0100996605008886,0.396640182153313,0.956411447473926,116.074,54.1402596666525,1.51436221491747,0.838905630938877,0.201382076787293,0.0007932041797616,0.252766431384711,0.98754170416263,6302.37679605092,14.1723353153088,0.0703110683825829,1.67929773464553,4169.09247226674,0.0060430307765125,830.602743003047,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.051875,0.000275,0.0531,0.00095,0.05785,0.000275,0.0091,0.002125,140,26,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.051875,0.0531,0.05785,-0.00035,-0.0004,-0.0004,-0.0001,0.000275,0.00095,0.000275,0.000752873269,0.00434627,0.000730466,0.00507673,1.02701578243736,0.016701984407642,0.609720548920189,0.994832149384494,37.7628,20.1018598822382,1.66926939605133,0.951224079078271,0.175396763862631,0.0044369137571592,0.217489926749628,0.982887145766438,651.817413440712,456.301706449729,0.116909948596458,1.0362345077147,574.685854738674,0.0048591808904821,343.901223145387,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.003,0.001,0.049175,0.000625,0.051125,0.0006,0.055125,-0.001375,0.008425,0.0004,63,11,0,0,0.001,-0.000975,-0.000975,0.003,0.049175,0.051125,0.055125,0.001,0.001,0.001,0.001,0.000625,0.0006,-0.001375,0.000730239338,0.00428751,0.0132343,0.0175218,1,0.144396423656544,1,1,1.30975,1.23478602096623,1.02505232009337,1.00012870890013,0.205129625499509,0.332292832906911,0.4310028662555,0.933303597355016,728.518234321337,8.49037859943551,7.12414216848816,0.881986228347211,646.42177864137,1.03023991324782,25.0489083846242,0.001,0.481,0.539,0.499,0.539,0.499,0.503,0.499,0.553,0.499,0.553,0.499,0.559,0.497,0.008,0.0,38,5,0,0,-0.499,0.039000000000000035,0.039000000000000035,0.0030000000000000027,0.05300000000000005,0.05300000000000005,0.05900000000000005,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0005151999999999986
19,0.00428604,0.000803308,0.00508935,1.01826163583599,0.0109864593190126,0.429086714775636,0.972082184310086,121.604,56.9786966421875,1.52878611793082,0.860739888445387,0.21211792061782,0.0007054969615974,0.250550804091174,0.986191786194036,6877.08460072276,209.843761962613,0.0702697657025464,1.92165259484528,4521.85367722997,0.0059983942362437,868.241918346994,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.05655,-0.000375,0.05785,0.000275,0.062475,-0.00085,0.0093,0.00225,138,25,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.05655,0.05785,0.062475,-0.00035,-0.0004,-0.0004,-0.0001,-0.000375,0.000275,-0.00085,0.000802800269,0.00429974,0.000789124,0.00508887,1.02710020403886,0.018233435101901,0.614581473220958,0.995463406730125,40.1796,21.5710515284814,1.67966386094402,0.98451250821357,0.184795971775333,0.0036849666305831,0.214605458076775,0.981417080366446,705.896509371003,515.698780028643,0.128536086865702,1.22359941549735,630.634926518037,0.0047971175097417,362.575814545432,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.003,0.001,0.0551,0.00065,0.0551,0.00065,0.0614,-0.00135,0.009225,0.0004,65,10,0,0,0.001,-0.000975,-0.000975,0.003,0.0551,0.0551,0.0614,0.001,0.001,0.001,0.001,0.00065,0.00065,-0.00135,0.0007888973379999999,0.00423716,0.013297,0.0175341,1,0.144792393614951,1,1,1.31032,1.24924526126446,1.02736481923568,1.00013593435928,0.210056728847253,0.326821659786343,0.429755615511866,0.932895691988869,792.614266751449,10.1533101837306,7.13389104688145,0.937896332377889,710.800051051651,1.09559793012097,25.4711247925265,0.001,0.481,0.539,0.499,0.539,0.499,0.503,0.499,0.559,0.499,0.559,0.499,0.565,0.497,0.008,0.0,38,5,0,0,-0.499,0.039000000000000035,0.039000000000000035,0.0030000000000000027,0.05900000000000005,0.05900000000000005,0.06499999999999995,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0005778999999999992
20,0.00423998,0.000859058,0.00509904,1.01770895213839,0.0119887862318036,0.463339273795246,0.977540561179917,128.882,59.7404691287409,1.53640969190149,0.882635873680653,0.222796689535282,0.0006365242758743,0.245817875297382,0.984779433807346,7511.54596377319,442.989363304532,0.0715287879148916,2.20456365341158,4937.62026901747,0.005947689676688,911.139119016641,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.062375,0.00035,0.063025,-0.00045,0.06745,0.001,0.00945,0.00235,137,22,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.062375,0.063025,0.06745,-0.00035,-0.0004,-0.0004,-0.0001,0.00035,-0.00045,0.001,0.000858550269,0.00425042,0.00085119,0.00510161,1.02713713169378,0.0199761660047735,0.623803371689646,0.995975990757223,43.5653,23.0615622096177,1.68595222027087,1.02584266335611,0.194267412193407,0.0030820214626854,0.211705897528766,0.979791191107428,762.025778423783,577.520406645692,0.140974749997125,1.43655598091948,688.748035693645,0.0047306995637752,381.564096453522,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.003,0.001,0.06135,0.0007,0.06135,0.0007,0.067475,0.000775,0.009225,0.00025,61,10,0,0,0.001,-0.000975,-0.000975,0.003,0.06135,0.06135,0.067475,0.001,0.001,0.001,0.001,0.0007,0.0007,0.000775,0.000850963338,0.00418595,0.0133608,0.0175467,1,0.145196399918694,1,1,1.31303,1.26152380761924,1.03480496796563,1.00014316284346,0.214934510884265,0.322280956906949,0.428859273825747,0.932473515681369,855.388257572587,10.384832720386,7.14171934841773,0.998208486263888,774.120813941807,1.16610135414218,25.7653604472937,0.001,0.481,0.539,0.499,0.539,0.499,0.503,0.499,0.565,0.499,0.565,0.499,0.571,0.499,0.008,0.0,34,5,0,0,-0.499,0.039000000000000035,0.039000000000000035,0.0030000000000000027,0.06499999999999995,0.06499999999999995,0.07099999999999995,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0006417000000000003
21,0.00419756,0.000910291,0.00510785,1.01713192586981,0.0129113225154347,0.495214017466482,0.982723923384569,139.947,62.3999686776035,1.55636022058039,0.901875897407895,0.23337339550215,0.0005818728203567,0.243835350159892,0.983286760941005,8077.15929344646,607.072569515912,0.0720488101815506,2.47747648130014,5307.52233201874,0.0059012551044485,948.361075592435,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.0673,0.0001,0.06815,-0.00015,0.072425,0.00165,0.0095,0.00225,141,25,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.0673,0.06815,0.072425,-0.00035,-0.0004,-0.0004,-0.0001,0.0001,-0.00015,0.00165,0.0009097832690000001,0.00420301,0.000910824,0.00511383,1.02713019982265,0.0218467071308005,0.75696593198398,0.996361231765358,48.9951,24.5716145689272,1.69186982584796,1.03479458823567,0.203801376408722,0.0026038188848534,0.209423300734421,0.977922071421211,814.376084624705,635.276437350891,0.165227822410921,1.65258351565593,742.969657501518,0.0046668807091559,398.999350653097,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.003,0.001,0.065475,0.00075,0.067475,0.000775,0.071625,-0.00125,0.009225,0.000175,65,11,0,0,0.001,-0.000975,-0.000975,0.003,0.065475,0.067475,0.071625,0.001,0.001,0.001,0.001,0.00075,0.000775,-0.00125,0.0009105973379999999,0.00413412,0.0134255,0.0175597,1,0.145605850274293,1,1,1.32793,1.27443250998021,1.03835432924091,1.00015039286118,0.219762133863257,0.318385389571656,0.426559117706761,0.932035325165656,916.548427224999,14.5548177226453,7.15011760054387,1.06258983191397,836.021503887414,1.24136106857254,25.9513325963342,0.001,0.481,0.549,0.499,0.539,0.499,0.503,0.499,0.569,0.499,0.571,0.499,0.577,0.499,0.008,0.0,39,6,0,0,-0.499,0.049000000000000044,0.039000000000000035,0.0030000000000000027,0.06899999999999995,0.07099999999999995,0.07699999999999996,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0007063999999999994
