cycle,fem_E_el,fem_E_d,fem_total_energy,fem_d_max,fem_d_mean,d_p99,d_p999,fem_alpha_bar_monitor_max,fem_alpha_bar_elem_max,alpha_bar_elem_p999,alpha_bar_elem_p99,fem_alpha_bar_elem_mean,fem_f_min,f_fatigue_p001,f_fatigue_mean,fem_psi_max,psi_plus_elem_p999,psi_plus_elem_p99,psi_plus_elem_mean,psi_tip_top10_mean,psi_nominal_mean,fem_Kt_proxy,x_max_d,y_max_d,x_max_alpha_bar_elem,y_max_alpha_bar_elem,x_min_f_fatigue_elem,y_min_f_fatigue_elem,x_max_psi_plus_elem,y_max_psi_plus_elem,fem_x_tip_d095,y_tip_d095,x_tip_d090,y_tip_d090,x_tip_d050,y_tip_d050,width_y_d050_near_tip,width_y_d090_near_tip,n_elem_d050_near_tip,n_elem_d090_near_tip,fem_right_boundary_d095_count,right_boundary_d095_yspan,pidl_E_el,pidl_E_d,pidl_E_hist,pidl_alpha_max,pidl_hist_max,pidl_hist_mean,pidl_f_min,pidl_psi_max,pidl_Kt,pidl_x_tip,pidl_alpha_bar_saved_max,pidl_alpha_bar_saved_mean,pidl_saved_f_min,ratio_E_el_pidl_over_fem,ratio_E_d_pidl_over_fem,fem_E_d_increment_from_first,pidl_E_d_increment_from_first,ratio_E_d_increment_pidl_over_fem,ratio_hist_max_pidl_over_fem_elem,ratio_hist_mean_pidl_over_fem_elem,ratio_f_min_pidl_over_fem,delta_x_tip_pidl_minus_fem_d095,ratio_Kt_pidl_over_fem_proxy
29,0.00379258,0.00143809,0.00523066,1.0373121416442,0.0403096645081201,0.861936059598137,0.997935747035642,116.336,39.0179449366149,1.7932420043099,1.11544437623852,0.278669156103583,0.0009121611994697,0.199267907566368,0.960034149014403,1481.59490484525,1105.09651340906,0.415485748126608,4.64600307754572,1222.8800939307,0.0041002694967018,546.117051288093,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0755,0.00065,0.11325,-0.0003,0.115075,-0.00075,0.120725,-0.0002,0.00985,0.0022,82,15,0,0,0.0039237989112734,0.0057438369840383,0.0,1.001172661781311,6.15127420425415,0.1744954735040664,0.0226042587310075,0.3937525451183319,8.845824902174686,0.09988930821418762,6.15127420425415,0.17449547350406647,0.022604260066484232,1.0345988512499142,3.9940733779097974,0.001437863338,0.0002729138359427001,0.18980512871432578,0.1576524395184566,0.6261743349852662,24.780991281090294,-0.013360691785812381,0.01619767205823473
30,0.0037344,0.00151288,0.00524728,1.03819110034724,0.0426275278214762,0.865466766072189,0.998087253066243,128.592,41.2443984663665,1.80026259618044,1.11851815710329,0.28756798050182,0.0008405612556905,0.197680750847817,0.957844928640476,1668.29430891763,1164.92343563675,0.450976283363131,5.16299324923088,1318.51014756376,0.004018798303022,572.787633782743,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0755,0.00065,0.120725,-0.0002,0.120725,-0.0002,0.1269,-0.00195,0.01075,0.002375,83,14,0,0,0.0038766865618526,0.005767960101366,0.0,1.0012478828430176,6.23417854309082,0.1797051727771759,0.0220511239022016,0.4232363700866699,8.906079679931844,0.10506942123174667,6.23417854309082,0.1797051727771759,0.02205112477633129,1.0381015857574443,3.8125694710525617,0.001512653338,0.00029703695327039977,0.19636816037647864,0.1511521267106028,0.6249137072339616,26.23380955631503,-0.015655578768253325,0.015548659144603494
31,0.00367925,0.00158423,0.00526348,1.03899589765292,0.0447582891434716,0.869318626472952,0.998155716921143,141.577,43.5562909288368,1.81215197371288,1.12465167292815,0.296347967198647,0.0007826238035182,0.193488776814887,0.955577080012667,1840.50491940749,1219.03887091165,0.522594352899518,5.66408991975038,1412.89417442614,0.003941413434086,598.726969095727,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0755,0.00065,0.1268,0.000275,0.1268,0.000275,0.133475,0.0018,0.010825,0.00305,79,15,0,0,0.003830918110907,0.0057907365262508,0.0,1.001270413398743,6.3380584716796875,0.1848675161600113,0.0213862359523773,0.4540714621543884,8.899269841491819,0.10903673619031906,6.3380584716796875,0.1848675161600113,0.02138623722132104,1.0412225619099003,3.6552372611620787,0.001584003338,0.00031981337815520025,0.20190195972629968,0.14551419178540576,0.6238190796702564,27.32632952925506,-0.017763263809680935,0.014863652884941226
32,0.00361989,0.00166076,0.00528065,1.03976430618198,0.0470743827454349,0.876465743904907,0.998241184047943,155.293,45.9542188498916,1.86247946090457,1.12924429250946,0.305098289492903,0.0007352191765319,0.187464222400118,0.953220031954287,2019.09515208557,1272.30579808945,0.608318599840328,6.20814661807784,1512.07742086951,0.0038581510643253,626.03324982401,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0755,0.00065,0.133375,-0.000125,0.135375,-0.00015,0.139325,0.0018,0.010825,0.00305,74,15,0,0,0.0037856409326195,0.0058127562515437,0.0,1.0012680292129517,6.43964147567749,0.1899847239255905,0.0207647141069173,0.3894725441932678,8.91747226860675,0.11498770862817764,6.43964147567749,0.18998472392559052,0.020764712960355945,1.045788941824061,3.5000579563234298,0.001660533338,0.00034183310344809963,0.20585741678623234,0.1401316709726354,0.6227000624662951,28.242889698370586,-0.01838729137182235,0.014244406780492287
33,0.00356101,0.00173634,0.00529735,1.04051087259184,0.0492873993009278,0.886280939987529,0.998345694285586,169.714,48.4366855669017,1.88062262311561,1.13400095066089,0.313734305782495,0.0006960548128671,0.18628729307779,0.950868174258159,2190.52253608775,1329.71046981983,0.65726311022031,6.76773853223609,1613.63908442091,0.0037754209811115,653.763258769265,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0755,0.00065,0.139275,-0.000125,0.141225,-5e-05,0.14725,-0.00175,0.0095,0.001625,71,13,0,0,0.0037397926207631,0.005835204385221,0.0,1.001318097114563,6.549653053283691,0.1950585544109344,0.0201216917484998,0.3980754315853119,9.00257235496749,0.1201678216457367,6.549653053283691,0.19505853950977325,0.02012169270894622,1.050205593571234,3.360634659813746,0.001736113338,0.0003642812371254002,0.20982572344329295,0.13522091729908278,0.6217316717227734,28.908200010308242,-0.019107178354263316,0.013770385891546102
34,0.00350164,0.00181273,0.00531438,1.04123478275932,0.0513870758952831,0.892196690229877,0.99841881801634,184.825,52.2373798910068,1.92333333898007,1.14267694002977,0.322242627582526,0.000663404010725,0.185104321657495,0.948603898348755,2358.23896616205,1392.93106977398,0.995927954864885,7.34178838014122,1718.85089954303,0.0036918823984202,682.331111258825,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0755,0.00065,0.147225,0.00025,0.147225,0.00025,0.1536,-0.001475,0.00885,0.0004,64,10,0,0,0.0036909412592649,0.0058603663928806,0.0,1.0012985467910769,6.663407325744629,0.2000852525234222,0.0194877050817012,0.363314151763916,9.145455029797336,0.12534792721271515,6.663407325744629,0.20008528232574463,0.019487705439840162,1.0540607427562227,3.2328953527996998,0.001812503338,0.00038944324478500016,0.21486484279511994,0.12756013681482142,0.6209149113029144,29.3753199658894,-0.021877072787284846,0.013403250824845125
35,0.0034432,0.0018882,0.0053314,1.04194721662252,0.0533796733191209,0.895193609699591,0.998466397543824,200.596,56.5224370933774,2.01381436144841,1.14373070776858,0.330667302069833,0.0006359879867549,0.183915268704506,0.946377438215381,2518.1409867139,1434.4402696836,0.934393818877602,7.91084255460562,1826.27959903637,0.0036096194131107,711.300193804296,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0755,0.00065,0.153575,0.000625,0.1558,0.0008,0.1608,0.0009,0.009375,0.00095,63,11,0,0,0.0036404286511242,0.0058869225904345,0.0,1.001267671585083,6.758500099182129,0.2050632834434509,0.01898043602705,0.3731867969036102,9.103529627019286,0.13129889965057373,6.758500099182129,0.20506328344345093,0.018980437809745933,1.0572806259073535,3.1177431365504185,0.001887973338,0.0004159994423389001,0.22034179930717862,0.11957198674955943,0.6201498671318398,29.844016588893165,-0.02227610034942626,0.012798435465524408
36,0.00338375,0.00196554,0.00534929,1.04326879217723,0.0553752781319197,0.898010710435585,0.998571162607829,217.004,60.9897518569954,2.10458437035311,1.14902673677114,0.339074333462118,0.0006128156049498,0.182720578647462,0.944081189533885,2691.50864340511,1481.2813145924,1.14913828239335,8.48057402108607,1935.69544567308,0.0035263264675151,740.89600958196,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.1608,0.0009,0.1608,0.0009,0.1678,-0.00165,0.009625,0.001075,65,10,0,0,0.0035948785953223,0.0059084463864564,0.0,1.0013301372528076,6.8511199951171875,0.2100006937980651,0.0185051672160625,0.3962282836437225,9.05793909100261,0.13526621460914612,6.8511199951171875,0.210000678896904,0.018505165608200303,1.0623948563937347,3.0060168637913245,0.001965313338,0.0004375232383608003,0.22262263726660783,0.1123323146351083,0.619335269803094,30.19695821482612,-0.02553378539085388,0.01222565511739417
37,0.00332074,0.00204709,0.00536783,1.04438490918373,0.0576445944058387,0.902797303680753,0.998612225969271,234.006,65.6574099243154,2.19608974103647,1.15836001988055,0.347580325261568,0.0005938684485131,0.181517542215776,0.941536383332841,2873.41707791318,1519.53103273436,1.4513242836132,9.08759257655312,2050.19220815162,0.0034378317638666,772.24477641655,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.167175,0.0003,0.169575,0.000725,0.174875,-0.000725,0.0094,0.00165,61,10,0,0,0.0035416646860539,0.0059365723282098,0.0,1.001299262046814,6.939946174621582,0.2148853540420532,0.0180659350007772,0.3647531569004059,9.237538214270074,0.14242999255657196,6.939946174621582,0.21488532423973083,0.01806593373050292,1.0665287514391069,2.900005533811312,0.0020468633380000003,0.00046564918011419987,0.2274940253554924,0.10569935948770132,0.6182322140366933,30.420769188883227,-0.02474500744342803,0.011961930331384115
38,0.00325782,0.00212818,0.005386,1.04555998032295,0.0600971440584809,0.910587375597293,0.998649351428375,251.627,70.5228500900778,2.28904177470043,1.16651136806652,0.356171058298098,0.0005780324759142,0.179540802242645,0.938674930611387,3050.70534629818,1556.0216820485,2.23385980957067,9.70934849368242,2160.31968533482,0.0033495769647078,803.089653776992,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.176025,0.00165,0.17755,0.001575,0.181775,0.003125,0.0094,0.002275,60,11,0,0,0.0034893359988927,0.0059639788232743,0.0,1.001250147819519,7.034866809844971,0.2197223454713821,0.0176136270165443,0.3819230198860168,9.418070769416554,0.14838096499443054,7.034866809844971,0.21972234547138214,0.017613628826752544,1.0710646993672763,2.8023845836697556,0.002127953338,0.0004930556751787003,0.23170417620252362,0.09975301339721011,0.6169011781060693,30.47169103896296,-0.027644035005569445,0.011727296853000967
39,0.00318909,0.00221664,0.00540573,1.04683499015017,0.0629348155913806,0.928616681489412,0.998686148183954,269.829,75.5837763696425,2.38402861388284,1.17023124063263,0.36483406966612,0.0005647905328928,0.176358789207868,0.93551641134919,3234.96942433973,1595.36961952007,3.15950420826692,10.4197334779872,2275.43955677822,0.0032538232590672,836.249117022691,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.183675,0.001125,0.18575,0.001075,0.18975,0.0029,0.009225,0.002275,64,12,0,0,0.0034403109457343,0.0059890341944992,0.0,1.001220703125,7.127351760864258,0.224515825510025,0.0171890743076801,0.4301707446575165,9.300976194550103,0.15433193743228912,7.127351760864258,0.22451582551002502,0.01718907270014523,1.0787751194648945,2.70185244085607,0.0022164133380000004,0.0005181110464035996,0.23376102170144925,0.09429737574910177,0.6153916099872251,30.43442357229219,-0.02934306256771088,0.011122255324662695
40,0.00312131,0.0023037,0.00542501,1.04822029281472,0.0659128762491337,0.943628994599715,0.99872491026827,288.549,80.8301919696395,2.47140181978993,1.18331022379991,0.373469496026676,0.0005536433131772,0.174102267452732,0.93211716236103,3408.9502407572,1636.15895762444,19.8380155779754,11.1416433293213,2384.56273971688,0.0031595108422494,868.749268179734,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.1917,0.0011,0.193675,0.0011,0.1994,0.0011,0.01105,0.0016,71,12,0,0,0.0033862898126244,0.0060175852850079,0.0,1.0011467933654783,7.20160436630249,0.229257583618164,0.0168592222034931,0.3894275426864624,9.555183575581882,0.15951204299926758,7.20160436630249,0.22925758361816406,0.016859224349543657,1.0848937826183236,2.6121392911437686,0.0023034733380000003,0.0005466621369122999,0.2373208006770078,0.08909547522796275,0.6138589257147489,30.45141484097923,-0.03218795700073243,0.010998781726288634
41,0.00303929,0.00241335,0.00545263,1.06418191267774,0.0695835667125249,0.983538633357578,0.999157074074492,301.67,84.5138538453497,2.54733253448021,1.18856615459398,0.381859994198146,0.0005456804018419,0.172438365115413,0.928654989826456,3610.38299579027,1689.99762755139,260.308615265763,11.9818206484532,2518.54077693338,0.0030517837381559,908.442860540495,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.20125,0.001075,0.20125,0.001075,0.2081,0.001575,0.011125,0.0001,89,11,0,0,0.0033340007066726,0.0060453009791672,0.0,1.0011595487594604,7.261992454528809,0.2339525669813156,0.0165979173034429,0.3660056591033935,9.565476835965491,0.16546301543712616,7.261992454528809,0.23395255208015442,0.01659791619892425,1.0969669582937462,2.504941669947252,0.002413123338,0.0005743778310716005,0.23802257515260103,0.08592665136082175,0.6126658213374359,30.416920320792123,-0.03578698456287385,0.010529530531259096
42,0.00297502,0.00248517,0.00546019,1.08535656791932,0.0724854229320882,0.989328851753104,0.999302033769852,310.646,87.2415852552274,2.62355337775266,1.19236963317206,0.389896857435239,0.0005417997004274,0.169287349403541,0.925373383025466,3763.02672059701,1732.88450830875,354.748761067084,12.7208359409062,2621.00284950968,0.0029645111748486,940.280004361175,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.20735,5e-05,0.2081,0.001575,0.214625,-0.000775,0.011025,0.002675,96,15,0,0,0.0032822387292981,0.0060725146904587,0.0,1.001131892204285,7.321109771728516,0.2386005222797393,0.0163479465991258,0.417654812335968,9.598101694992113,0.17141400277614594,7.321109771728516,0.23860050737857819,0.016347947608290198,1.1032661055381476,2.443500722469167,0.0024849433380000003,0.0006015915423631,0.24209467200458956,0.08391766094472526,0.6119580543666483,30.173413876437515,-0.03593599722385407,0.010207705843445061
43,0.00288142,0.00259504,0.00547646,1.12722499236652,0.0759179334042771,0.992960566287138,1.00088739221769,317.017,89.2656599761363,2.69960368212745,1.19932982631429,0.397618213893204,0.0005240020796282,0.16341152680574,0.922192821548965,3976.41869692015,1818.37292906329,488.286603174132,13.9650716474707,2762.57692440696,0.0028558603400926,983.532481581555,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.21645,0.00165,0.21645,0.00165,0.222,0.00335,0.011075,0.002675,82,14,0,0,0.0032281009480357,0.006101528648287,0.0,1.0011725425720217,7.381838321685791,0.2431965172290802,0.0160969998687505,0.4067526459693908,9.612096631014127,0.17736497521400452,7.381838321685791,0.2431965172290802,0.016097000439865883,1.1203160067035351,2.3512272058569423,0.002594813338,0.0006306055001913998,0.24302538103856464,0.08269516322020364,0.6116332419681363,30.71934348079678,-0.03908502478599549,0.009773034252572458
44,0.00282678,0.00268529,0.00551207,1.13411694789298,0.0783344263703864,0.994685346698807,1.00093926081492,318.118,89.7042832833565,2.77683730322324,1.20553764240201,0.405090897852728,0.0004727966576208,0.156854855723379,0.919051155327089,4091.19771879436,1828.41569030531,555.009355398027,14.4239827692046,2835.79339555061,0.002769371012571,1011.92126465239,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.224075,0.0012,0.2263,0.00115,0.2309,-0.00095,0.010875,0.003075,79,15,0,0,0.003172239055857,0.0061331149190664,0.0,1.0011931657791138,7.443521022796631,0.2477418631315231,0.0158479809761047,0.3849883079528808,9.746098969162725,0.1852996051311493,7.443521022796631,0.24774186313152313,0.015847979526861,1.122209388723919,2.2839674370613228,0.002685063338,0.0006621917709707997,0.24662054023054844,0.08297843481212766,0.611571043547837,33.51965526967696,-0.038775394868850704,0.009631281908588663
45,0.00275946,0.00277777,0.00553723,1.13467898102576,0.080743188053192,0.995699340789865,1.00097112272105,319.506,90.2733892268587,2.86897242372271,1.22039176869175,0.412630788008709,0.0004267760409826,0.150527765241438,0.915783627042733,4229.42125364181,1855.57071112849,633.459386075111,15.2082659002217,2932.66811075239,0.0026756807087505,1046.92197227937,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.233075,0.0012,0.233075,0.0012,0.24,0.001725,0.010125,0.001375,67,10,0,0,0.0031175590120255,0.0061642620712518,0.0,1.0011897087097168,7.506289005279541,0.2522346377372741,0.0156004633754491,0.3818980157375335,9.98324672103039,0.19125057756900787,7.506289005279541,0.25223466753959656,0.01560046251124062,1.1297714089080835,2.2191405592442135,0.0027775433380000003,0.0006933389231561999,0.249623080104826,0.08315062799310767,0.6112840948066881,36.55421550734415,-0.04182442243099213,0.009535807811249538
46,0.0026881,0.00286993,0.00555803,1.13494989582213,0.0834919173225805,0.996373973022479,1.001058238506,320.916,90.8516452835782,2.96402152947981,1.22940068453676,0.420255129390431,0.0003889342689433,0.144091974231197,0.912147907949954,4371.93002238885,1895.37510302926,673.383204115495,16.0484773825778,3031.26285805464,0.002580801986021,1083.76334179047,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.24,0.001725,0.24185,0.002575,0.2486,0.00255,0.010325,0.001425,63,10,0,0,0.0030640014447271,0.0061941239982843,0.0,1.0011895895004272,7.562684059143066,0.2566785216331482,0.0153829883784055,0.3671730160713196,10.094760939393863,0.19720155000686646,7.562684059143066,0.2566785216331482,0.015382988518193039,1.1398390851259625,2.1582839993603677,0.0028697033380000003,0.0007232008501887001,0.2520124086041329,0.08324212550622957,0.6107683254347273,39.551640487220936,-0.042798449993133536,0.009314543637097425
47,0.00262521,0.00295147,0.00557667,1.13538843594685,0.0863107218810551,0.996788626313562,1.00115955463716,322.343,91.43653704664,3.02336931875575,1.23582220770568,0.427914326378735,0.0003576006004691,0.137787917006006,0.908158814900572,4490.03686241527,1954.13193369467,695.601388845527,16.7825417049238,3113.88601497126,0.0024983500636369,1116.41255057039,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.248175,0.00055,0.2505,0.001925,0.2561,-0.00035,0.011075,0.002025,73,12,0,0,0.0030038193799555,0.0062286490574479,0.0,1.001186490058899,7.616560935974121,0.2610673308372497,0.015179444104433,0.3398296236991882,10.165475938643347,0.20315252244472504,7.616560935974121,0.26106733083724976,0.015179445002033243,1.1442206070963847,2.1103548595946764,0.002951243338,0.0007577259093523,0.25674802873618546,0.08329887791014069,0.6100925226003915,42.44803863450068,-0.04502247755527497,0.009105483392720432
48,0.00254397,0.00305625,0.00560023,1.13551748553406,0.0901172768632737,0.997174032925989,1.00126974431505,323.796,92.0330752836976,3.08303368885973,1.24243174884192,0.435673118948524,0.0003313253451571,0.132042382010982,0.903897836909178,4638.24887187956,2041.91667522261,759.002876886808,17.7953303826388,3217.02144142691,0.0023915980349076,1159.79941081722,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.258,0.001325,0.259875,0.001275,0.265525,-0.0005,0.0112,0.002675,84,14,0,0,0.0029422780498862,0.0062641976401209,0.0,1.0012047290802002,7.666872978210449,0.2654013931751251,0.0149929961189627,0.3567081093788147,10.094660457406466,0.211087167263031,7.666872978210449,0.2654013931751251,0.01499299506829919,1.156569476010409,2.04963521967146,0.003056023338,0.0007932744920252999,0.25957736714944546,0.08330562631507035,0.6091755071225384,45.25158228343104,-0.046912832736969,0.008703798573490866
49,0.00247245,0.00314796,0.00562042,1.13561603766207,0.0934635845715281,0.997433401847927,1.00135277062385,325.263,92.6354044014652,3.19065138875486,1.24875725738145,0.443229625082826,0.0003091243858486,0.126548610691504,0.899623932721288,4761.39970350782,2141.74985347138,809.468548550329,18.7144483297992,3302.57261276782,0.0022992314979825,1198.49116637516,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.26725,0.00125,0.26905,0.00125,0.274475,-7.5e-05,0.0106,0.00265,95,15,0,0,0.0028825951740145,0.0062985992990434,0.0,1.0011576414108276,7.719279766082764,0.2696788907051086,0.0148024102672934,0.3576501607894897,10.35930266134554,0.2170381397008896,7.719279766082764,0.26967889070510864,0.014802411518257745,1.1658861348114218,2.00085112232792,0.003147733338,0.0008276761509477997,0.26294354129555547,0.08332969252909819,0.608440581233066,47.88496458038475,-0.0502118602991104,0.008643620372002642
50,0.00240706,0.00323218,0.00563924,1.13568860303121,0.0964649316362052,0.997670071497728,1.00142996060612,326.742,93.2420622000779,3.30296099325952,1.25400687391701,0.450524737155238,0.0002902246276175,0.121654294120329,0.895524659444212,4870.26680501996,2287.64073722023,849.843765181505,19.5896429286979,3380.25281808619,0.0022150100392686,1235.3406778256,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.2742,0.001675,0.275825,0.002175,0.281525,-0.001475,0.0106,0.000925,96,12,0,0,0.0028185080736875,0.0063367784023284,0.0,1.0011467933654783,7.772056579589844,0.2738862931728363,0.0146141303703188,0.3611232042312622,10.40604790687228,0.22485457360744476,7.772056579589844,0.2738862931728363,0.01461413138546276,1.1709338669112943,1.960527694103794,0.003231953338,0.0008658552542328002,0.26790462722726355,0.08335354663126864,0.6079273136082267,50.35454947530991,-0.049345426392555236,0.00842362604394167
51,0.00233252,0.00332937,0.00566189,1.13573781845717,0.0995640318377464,0.997834042123197,1.00152053983126,328.235,93.854348510876,3.42062229696972,1.26644514758413,0.457571522660389,0.0002740227228073,0.117243610751352,0.891665265944541,4987.13886993674,2343.65199099457,892.104508760554,20.5925616737221,3479.06570813957,0.0021200848758789,1281.01640559305,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.28315,0.000375,0.2849,0.000275,0.2906,-0.00015,0.01135,0.00225,94,15,0,0,0.0027614533901214,0.0063699414022266,0.0,1.001164436340332,7.826254844665527,0.2780370116233825,0.0144244944676756,0.3844047486782074,10.400727693791628,0.23271898925304413,7.826254844665527,0.27803701162338257,0.014424494461494056,1.1838926955058908,1.9132572835781545,0.003329143338,0.0008990182541309998,0.2700449223286041,0.08338723744652714,0.6076361789449525,52.63977497887752,-0.050431010746955884,0.008119121385472487
52,0.00225497,0.00343056,0.00568553,1.13576649427409,0.102284883946408,0.997991443757566,1.00160746397989,329.741,94.4717640491688,3.5430929833064,1.27316966898546,0.464435217291372,0.0002600316369339,0.111069828012746,0.887867824754471,5103.05446681615,2398.63923417371,932.813875622706,21.6426099513211,3577.18229356008,0.0020220220301655,1330.07948412719,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.29265,-0.0003,0.294775,-0.0004,0.29935,-0.0027,0.01175,0.00355,80,15,0,0,0.0026946156285703,0.0064109819941222,0.0,1.0011943578720093,7.878851413726807,0.2821293771266937,0.0142439706251025,0.3674665093421936,10.73219514934002,0.23987837135791779,7.878851413726807,0.2821294069290161,0.01424396907586437,1.1949673958280156,1.8687858524911967,0.003430333338,0.0009400588460266,0.2740430020642501,0.08339900808485144,0.6074676652905386,54.77783700882256,-0.052771628642082236,0.008068837447246683
53,0.00217526,0.0035346,0.00570986,1.13570350677467,0.105083582322614,0.998128138106762,1.00168643819306,331.259,95.0935545636824,3.66841674809489,1.27894507326418,0.471241611386404,0.000247867663923,0.10554747612901,0.883992401684141,5216.6707926961,2451.09493923622,995.65493718377,22.7132613385846,3673.03660458833,0.0019225090551737,1382.2240054311,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.3015,-0.00055,0.3038,-0.00055,0.308375,-0.002525,0.0116,0.000925,68,11,0,0,0.0026317774318158,0.0064491424709558,0.0,1.0011731386184692,7.923292636871338,0.2861630320549011,0.0140940658748149,0.3501697182655334,10.966918510615429,0.24657529592514038,7.923292636871338,0.2861630320549011,0.014094063443288474,1.2098679844321139,1.824574908322243,0.0035343733380000003,0.0009782193228602002,0.2767730596942954,0.08332102710037255,0.6072533179169018,56.86125270133347,-0.05492470407485961,0.007934255567493904
54,0.00209661,0.00363725,0.00573387,1.13563318202071,0.107927971041533,0.998212383996088,1.00175966698017,332.786,95.7184346543406,3.80481907888831,1.28390180720663,0.478042705257372,0.0002372320826148,0.100688501491609,0.879971159722748,5323.96358105362,2498.62869487518,1059.85097386305,23.7697285012698,3763.01165832205,0.0018254351647178,1435.76901175038,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.310575,-0.00045,0.31285,-0.00045,0.3195,-0.00035,0.008825,0.00025,60,10,0,0,0.0025671455077826,0.0064897714182734,0.0,1.0011639595031738,7.970653533935547,0.2901300191879272,0.0139368986710906,0.4357732832431793,11.211823846209429,0.25409606099128723,7.970653533935547,0.29013001918792725,0.013936899321285222,1.2244268165193337,1.7842522285444775,0.003637023338,0.0010188482701778004,0.2801324532434992,0.08327187508570584,0.6069123448536359,58.747950603798856,-0.05647893900871276,0.007808932881578791
55,0.00201982,0.00373776,0.00575758,1.1355570471911,0.110904807118749,0.998306823498092,1.00181771605071,334.318,96.6264116672248,3.95646129426017,1.2887703966692,0.484844159106215,0.0002278851779672,0.0963360469189666,0.875799460808444,5423.47983993742,2547.39743669213,1157.04206318716,24.7990370914789,3846.56188001999,0.0017317442839317,1490.37130513257,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.3195,-0.00035,0.321675,-0.0003,0.32795,-0.0019,0.00885,0.00025,63,10,0,0,0.0025039070751518,0.0065298932604491,0.0,1.0011323690414429,8.019970893859863,0.2940353155136108,0.0137760201469063,0.4098802506923675,11.361014220762817,0.26102110743522644,8.019970893859863,0.29403531551361084,0.013776020416780646,1.2396684234990247,1.747007100629548,0.0037375333380000003,0.0010589701123535,0.28333395760963775,0.0829997798270739,0.6064532489277578,60.45158474014099,-0.058478892564773566,0.0076229421363907994
56,0.00194674,0.0038333,0.00578005,1.13547608668566,0.113861904904203,0.998413108769246,1.00186993312053,335.854,98.6752529397595,4.11248038968804,1.29338895406505,0.491610202290154,0.00021963009569,0.0918542298095694,0.87151294082368,5513.94577170903,2598.18955976232,1218.43609810537,25.7861924010284,3922.28409286742,0.0016436916697307,1544.75406325956,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.3299,0.0001,0.3299,0.0001,0.336075,0.0022,0.009825,0.00055,66,10,0,0,0.0024415678344666,0.0065684029832482,0.0,1.001121997833252,8.074214935302734,0.2978734374046325,0.0136022651568055,0.3626176416873932,11.565548383161433,0.2696990668773651,8.074214935302734,0.29787343740463257,0.013602266139007106,1.2541828053394906,1.7135113305111,0.003833073338,0.0010974798351526,0.2863185069465008,0.08182613872023192,0.6059138643115958,61.932610437891036,-0.060200933122634914,0.00748698362945695
57,0.00187163,0.00393152,0.00580314,1.13539076614001,0.117079390403022,0.998482192135308,1.00190198335031,337.394,100.740268307995,4.27404870142843,1.29794629891205,0.498376264081248,0.0002123057244039,0.0875935606714492,0.867057640136052,5602.46946419484,2643.23998023053,1286.63040937182,26.816096735665,3996.84845839104,0.0015537880837593,1603.84704333709,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.338075,0.0002,0.3401,0.00025,0.34595,-0.0015,0.00995,0.0006,72,11,0,0,0.0023758125025779,0.0066117686219513,0.0,1.0011253356933594,8.129136085510254,0.3016479611396789,0.0134296705946326,0.4011838138103485,11.709175960383686,0.2765818238258362,8.129136085510254,0.30164796113967896,0.01342967070326988,1.269381503063052,1.681733431840942,0.003931293338,0.0011408454738557,0.29019596752759536,0.08069400868237618,0.6052614919287219,63.256281159350124,-0.06149317617416383,0.007300681202130507
