family,cycle,ensemble_size,active_log_ensemble_std,raw_log_ensemble_std,damage_ensemble_std,support_fraction_mean,support_fraction_std,support_area_ratio_to_origin,support_log_distance_from_origin,top1_centroid_spread,top1_centroid_step,active_log_step_change,raw_log_step_change,damage_step_change,audit_only_fem_absolute_p99_iou,audit_only_fem_support_area_ratio,audit_only_fem_active_log_mae,audit_only_support_gate_failed,z_active_log_ensemble_std,z_raw_log_ensemble_std,z_damage_ensemble_std,z_support_fraction_std,z_support_log_distance_from_origin,z_active_log_step_change,z_raw_log_step_change,z_damage_step_change,z_top1_centroid_step,trigger_risk_score,trigger_warn_signal_count,trigger_hard_signal_count,candidate_request_inspection,candidate_stop_recursive,trigger_status
matched_model_committee,78,18,0.0198118602538512,0.019121236836732478,0.0021115393258367364,0.00816653454418142,0.00032058080590386046,0.80754329909116,0.21375860415736558,0.00588625541543945,0.012085362692034236,0.022600648984383707,0.02065467755672686,0.0029188739434413335,0.8304044213182106,0.851512455990624,0.03247177200119479,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,diagnostic_only_single_trajectory
matched_model_committee,79,18,0.02915779518735282,0.028084981689831253,0.003155137316922178,0.007637210211404782,0.0004714365668010527,0.7518776473575207,0.2851816712518836,0.007311448536694963,0.012273415879909681,0.022285703047248792,0.020394222534100715,0.0028770805867397585,0.7406347067228797,0.7801578915647757,0.04951208168416294,False,0.6744907594765952,0.6744907594765952,0.6744907594765952,0.8047081756969177,0.6744907594765952,0.0,0.0,0.0,0.0,0.8047081756969177,0,0,False,False,diagnostic_only_single_trajectory
matched_model_committee,80,18,0.03846077960806029,0.03675289813289076,0.00418842675378056,0.007670091911403356,0.0006369390457154743,0.7631602186087822,0.27028728467097124,0.008764070372839758,0.006301799930226525,0.02188565496273007,0.020000405813012385,0.002831784775222157,0.5553754526289139,0.7326378339661935,0.07582134058737315,False,1.3458818050989252,1.3267214555274494,1.3423189682113257,1.6875461733210477,0.5338341547468796,0.0,0.0,0.0,0.0,1.6875461733210477,0,0,False,False,diagnostic_only_single_trajectory
matched_model_committee,81,18,0.04758523058802507,0.045128606481108904,0.005208265092521692,0.007681218172812487,0.0007030886397978884,0.7581332615900788,0.2768961019449085,0.01003457001825173,0.005656044434489695,0.02137785847320935,0.01954413394413142,0.002783645728896779,0.4309513957400499,0.7076645520048293,0.09119141469105123,True,2.0043881947831053,1.9569645043343475,2.0014535598038248,2.040407203357733,0.5962451707347678,0.0,0.0,0.0,0.0,2.040407203357733,0,0,False,False,diagnostic_only_single_trajectory
matched_model_committee,82,18,0.05617233695379092,0.05324871338543879,0.006211775891753681,0.007637778607723748,0.0006362980852740635,0.7679485529562582,0.2640325364164893,0.011998878571101058,0.01094610845049306,0.020773730232817054,0.019086105531624157,0.002731617532389973,0.3888856164463885,0.7282045974426695,0.10135981002462925,True,2.6241147321025413,2.5679744296156573,2.6500354533095343,1.6841271053024718,0.47476682437142137,0.0,0.0,0.0,0.0,2.6500354533095343,0,0,False,False,diagnostic_only_single_trajectory
matched_model_committee,83,18,0.06442783776234688,0.061169499293587316,0.007199109301477569,0.007573300204446414,0.0005696533595148189,0.7584090846610904,0.27653234939327714,0.014572313805862673,0.010602338425180671,0.020260806705709244,0.018685318529289507,0.002678575073626324,0.2900584083009669,0.7376154819326162,0.13371331813885368,True,3.219909486703546,3.163986140166712,3.2881616925988912,1.3286248999734258,0.5928100377337348,0.0,0.0,0.0,0.0,3.2881616925988912,3,0,True,False,diagnostic_only_single_trajectory
matched_model_committee,84,18,0.07247107512148426,0.06890456541106284,0.008171443439113149,0.007524021002835608,0.0005473205510331311,0.7423672061562834,0.2979112712278657,0.01740727892636765,0.012837000953880915,0.01978113226697932,0.01829106141148305,0.0026255413772374157,0.20687716928258468,0.7646605327345957,0.1962151918919283,True,3.800385310001675,3.746023079602147,3.9165937100625476,1.2094952527885559,0.7947039889682818,0.0,0.0,0.0,0.9183834060308581,3.9165937100625476,3,0,True,True,diagnostic_only_single_trajectory
matched_model_committee,85,18,0.08038169630295779,0.07646065685462337,0.009130665912603655,0.007503931541273708,0.0007325278307507789,0.7231565264273572,0.3241295845050472,0.01954178453756188,0.006210829564444993,0.019302035775315623,0.017890126781723456,0.0025731200741231732,0.19146563423164975,0.9005270821089135,0.2542061381957989,True,4.371290299881015,4.314592794600213,4.53655149091138,2.1974443460216997,1.0422992093068209,0.0,0.0,0.0,0.0,4.53655149091138,3,0,True,True,diagnostic_only_single_trajectory
matched_model_committee,86,18,0.08813936022297392,0.08384269041221534,0.010079516191470286,0.007666124245486251,0.0009541058784310884,0.7059140821064775,0.34826174562757783,0.019998213165699098,0.00467796846641044,0.018802104231207952,0.017480288288289708,0.0025223227084258887,0.34938954126772687,2.086785819946176,0.4821227429851347,True,4.931156452000205,4.8700652564274405,5.149805589414082,3.379405614606075,1.2701936465732453,0.0,0.0,0.0,0.0,5.149805589414082,4,1,True,True,diagnostic_only_single_trajectory
matched_model_committee,87,18,0.09571155062345048,0.09102900357329734,0.01101975841508021,0.0078084764925272455,0.0011162044616167255,0.7108234415530507,0.3413312041331006,0.02021521715790265,0.0035473605914329146,0.0182856087458915,0.017067606892055876,0.0024721503828597376,0.010146249047610433,97.16380636237953,3.2672621847313743,True,5.477637086678158,5.410810436181102,5.757496191458081,4.244086249820695,1.2047443962630076,0.0,0.0,0.0,0.0,5.757496191458081,4,3,True,True,diagnostic_only_single_trajectory
matched_model_committee,88,18,0.10316965098848684,0.09806731466273774,0.011953990075171214,0.00807275847384727,0.0012974298649477518,0.7549301368719474,0.2811300679590824,0.020352818411842263,0.005086583222245549,0.01779588841873404,0.016670333754620816,0.002424886978369617,0.010124724375217933,97.13211659493065,3.2563060618810273,True,6.015883908987385,5.940418972562864,6.361302089250645,5.210794864971518,0.6362290452541729,0.0,0.0,0.0,0.0,6.361302089250645,4,4,True,True,diagnostic_only_single_trajectory
matched_model_committee,89,18,0.11050308606512663,0.10500856421776227,0.012884023565312777,0.008335341762655263,0.0014861849443645976,0.8518193101125778,0.16038085197705398,0.02057969613011426,0.0043512561914810675,0.017315668003056717,0.016296547116111393,0.0023800863483526523,0.010115313227182123,97.0817478815722,3.2443895089044976,True,6.545133708992342,6.4627239645960275,6.962394655988724,6.217668945932676,0.0,0.0,0.0,0.0,0.0,6.962394655988724,4,4,True,True,diagnostic_only_single_trajectory
tcn,76,3,4.535141570383511e-18,0.0,0.0,0.010108778292164035,0.0,1.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,1.0,4.535141570383511e-18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,diagnostic_only_single_trajectory
tcn,77,3,0.005571979882640161,0.00550084517990353,0.0005031213424433441,0.008893249950396517,0.0001445032929569391,0.8819031835913502,0.12567299817122682,0.0012311541475093666,0.01232281400350213,0.024356653785476863,0.02215671806017032,0.0033700100866859454,0.831092486407535,0.8963005383660274,0.02539569841476833,False,0.0,0.0,0.0,0.0,0.0,0.6335368794656677,0.6645009487231072,0.1792999316868359,0.0,0.6645009487231072,0,0,False,False,diagnostic_only_single_trajectory
tcn,78,3,0.010467964292872625,0.010318130522226762,0.0010059749309091841,0.00827445823127334,0.0003180451407797786,0.8106314526642727,0.20994176383298196,0.0023889867228761817,0.010965923987718243,0.023608801465071567,0.02144423242075867,0.0033400664027934276,0.8018487743000834,0.8492308983787524,0.033998704094874335,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,diagnostic_only_single_trajectory
tcn,79,3,0.01512882079112835,0.014897177039594629,0.0015087934215375631,0.007584947172946085,0.00045281305146399836,0.7450432881428404,0.29431295740088265,0.0027814268396327466,0.012734570035473378,0.023221326752532453,0.021094002148277682,0.003310472866775331,0.7160018461675886,0.782921719994673,0.05160029893677638,False,0.6744907594765952,0.6744907594765952,0.6744907594765952,0.6744907594765952,0.6753105967634615,0.0,0.0,0.0,0.6682824748539208,0.6753105967634615,0,0,False,False,diagnostic_only_single_trajectory
tcn,80,3,0.019561429916039312,0.019238945713868784,0.0020121036354289077,0.007589481176844063,0.0005313136299876502,0.758910986316814,0.2758707860440155,0.006657079033201514,0.007806780637595873,0.02267734528519334,0.02059980487176641,0.00327605424902333,0.5253312873635367,0.7331940426041427,0.07829855711192447,False,1.3159509495174095,1.3140306373693882,1.3496411263528219,1.0673729712653828,0.5276986783117328,0.0,0.0,0.0,0.0,1.3496411263528219,0,0,False,False,diagnostic_only_single_trajectory
tcn,81,3,0.023827995413524816,0.02340460501740583,0.0025164607520875536,0.007715711612854649,0.0007075341128316185,0.7611025335280396,0.2729871949427646,0.006066339696721128,0.0072640990179774255,0.022114526073612313,0.020092237452707943,0.0032412615125337048,0.415491363804767,0.7043661680843682,0.09328054371725175,True,1.9333823172998343,1.9276297123529111,2.0261958294970577,1.9493268926796883,0.504618293347872,0.0,0.0,0.0,0.0,2.0261958294970577,0,0,False,False,diagnostic_only_single_trajectory
tcn,82,3,0.028071885590046898,0.02753936250862296,0.0030221936607808626,0.007658329685747427,0.0007241111610109786,0.7732082248046627,0.2572068943472397,0.00795177844984555,0.009358817257671079,0.021668451389092392,0.01969210354578429,0.0032057936300788495,0.38384287879638535,0.7316003417740311,0.1024104618034224,True,2.5475322507656872,2.536676969227182,2.704596047537101,2.032292234797186,0.3783121008949415,0.0,0.0,0.0,0.0,2.704596047537101,0,0,False,False,diagnostic_only_single_trajectory
tcn,83,3,0.03240447281914586,0.03174227765013879,0.003529033193475038,0.007593961074599,0.0005341175114870729,0.7533919870007233,0.2831696195642405,0.009775467278820098,0.020396655679404064,0.02136669634141635,0.01942686849553109,0.0031702039893917802,0.29518682678230396,0.7407269561853193,0.13392199810600636,True,3.1745178813568007,3.1557638064245057,3.3844807130998804,1.0814059272741714,0.5861188500763239,0.0,0.0,0.0,13.10389278553966,13.10389278553966,4,1,True,False,diagnostic_only_single_trajectory
tcn,84,3,0.03678599357422788,0.03598403623038238,0.0040356898068953165,0.007487778751590529,0.000505721615918256,0.7154055333543885,0.3349057175570109,0.010402213663031486,0.013475119536917685,0.021071833641558842,0.01917289834532941,0.0031336065634636223,0.20105885357146677,0.7328061617261452,0.19248515255931753,True,3.8085848737355037,3.780572258457756,4.0641200070976256,0.939289238880099,1.0002167635021086,0.0,0.0,0.0,1.8701986950189626,4.0641200070976256,3,0,True,True,diagnostic_only_single_trajectory
tcn,85,3,0.04117348750268013,0.04024204545267148,0.004541504754474414,0.007649053866597308,0.0011494770553521442,0.6757496192777658,0.3919326572326707,0.014780463094471572,0.010992760114285105,0.02074943275644153,0.01890357057826439,0.003096647582618471,0.2126131575358528,0.8923642646557072,0.2465044375104391,True,4.443516267377037,4.407774420153856,4.742630273736544,4.161177098211548,1.456662797218234,0.0,0.0,0.0,0.0,4.742630273736544,4,0,True,True,diagnostic_only_single_trajectory
tcn,86,3,0.045635707710515214,0.044571819825620425,0.005046551117432804,0.0076672479491816945,0.0014447841245979547,0.6500915187622929,0.43064212790774065,0.017099734898387033,0.007382666393276756,0.020409479794875382,0.01861683427042539,0.003059841935351076,0.3379112778698622,2.082673913917271,0.46353715008641816,True,5.089261592954182,5.04554754477617,5.420109545624462,5.639139384657655,1.7664950354091207,0.0,0.0,0.0,0.0,5.639139384657655,4,4,True,True,diagnostic_only_single_trajectory
tcn,87,3,0.05023562274053739,0.049047759468381795,0.005550761856225588,0.0077671090220704985,0.0016326061476899935,0.6734779053993417,0.39530008931298044,0.01944706654008468,0.004377608344027607,0.020036963358969706,0.0182957245655472,0.0030228057397008483,0.010120484297382024,97.12733459874612,3.2455768567139396,True,5.75493327439054,5.704850724502959,6.096467894577761,6.579157066601384,1.4836158658136698,0.0,0.0,0.0,0.0,6.579157066601384,4,4,True,True,diagnostic_only_single_trajectory
tcn,88,3,0.05496292719454221,0.053661000617089435,0.006053959199038333,0.008157418601062926,0.0017836356492524493,0.7650553943217586,0.26780703689902646,0.020092460819622317,0.005393254543698979,0.019621624853105247,0.017936741319266886,0.0029851044352758455,0.010111650016733214,97.07495996747673,3.2317626889866626,True,6.439039977236267,6.3843783323223064,6.771466853936272,7.335034357382597,0.46315608958005966,0.0,0.0,0.0,0.0,7.335034357382597,4,4,True,True,diagnostic_only_single_trajectory
tcn,89,3,0.05981763966066145,0.058393816693180375,0.006555862595079182,0.008358913868609487,0.0019450751317705703,0.8062658106394436,0.21534180096899633,0.02052112251104476,0.0027871064383510097,0.019189666886128127,0.01754002983673994,0.0029467140633118267,0.010101057529711998,97.01007345979049,3.2168506932424425,True,7.141584391452557,7.081519254022439,7.444730087268066,8.143011854550297,0.04322212530905944,0.0,0.0,0.0,0.0,8.143011854550297,4,4,True,True,diagnostic_only_single_trajectory
transformer,76,3,4.535141570383511e-18,0.0,0.0,0.010108778292164035,0.0,1.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,1.0,1.0,4.535141570383511e-18,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,diagnostic_only_single_trajectory
transformer,77,3,0.005161603807121276,0.005060613995431566,0.0006012473740046188,0.008937821620360118,0.00013783201888074338,0.890771196330624,0.11566767873033869,0.001482243449068685,0.01438332369700026,0.025945187744244595,0.023768289626109988,0.0032071529532503667,0.8767617882770803,0.9095577466124543,0.024808809673477344,False,0.0,0.0,0.0,0.0,0.0,0.9290751193156632,0.9625558516783325,0.371998910901135,0.6744907594765952,0.9625558516783325,0,0,False,False,diagnostic_only_single_trajectory
transformer,78,3,0.00958829267768453,0.009410700255163329,0.0012031882305997442,0.00814204403148675,0.00016729537840441853,0.8074090263790065,0.2139248910629853,0.0037083930028716863,0.013696949787034854,0.024719186261452898,0.022609598402509493,0.003148589362562951,0.8239726123069296,0.8532607627574944,0.03461488044054884,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,diagnostic_only_single_trajectory
transformer,79,3,0.013670640089737954,0.013432677233680372,0.0018106555670324381,0.00779192656500925,0.0001991646899976548,0.7783557513104155,0.2505715954218859,0.007625286265602531,0.011310130864860804,0.02382913264355309,0.021797669908134358,0.003093208348385283,0.7575061181078264,0.8022830385661918,0.05140068817535934,False,0.6744907594765952,0.6744907594765952,0.6806833273045354,0.7295690826854121,0.6744907594765952,0.0,0.0,0.0,0.0,0.7295690826854121,0,0,False,False,diagnostic_only_single_trajectory
transformer,80,3,0.017661939075164612,0.017377839340740643,0.0024255554259836037,0.008036428908483282,0.0002692934338070617,0.8056687564229428,0.21608259312769146,0.010140643994318728,0.005749707735321414,0.022993007894547293,0.02104690675606357,0.003042288144008587,0.5693864954076315,0.7696771688265927,0.07562547405453615,False,1.3339383792529005,1.3360995653108105,1.369694994018806,2.334993258266536,0.0397129872878845,0.0,0.0,0.0,0.0,2.334993258266536,0,0,False,False,diagnostic_only_single_trajectory
transformer,81,3,0.021681892208337595,0.021356459993279595,0.003047459704205363,0.007998752041464855,0.00017251927993942168,0.7909261438429778,0.23455068618949493,0.01004809169618723,0.007899583207033628,0.022194136046024902,0.02033626757280144,0.002993533126641965,0.4546460813570771,0.7636260366821229,0.09036694627165912,True,1.9981202746615316,2.0033194126481075,2.0665552990531912,0.11958830801164923,0.3796223552175783,0.0,0.0,0.0,0.0,2.0665552990531912,0,0,False,False,diagnostic_only_single_trajectory
transformer,82,3,0.02580686412514497,0.02542286274228712,0.0036756034490306464,0.007857698328517577,0.00025990051836554827,0.7787063840082358,0.2501212181430429,0.013098126438007734,0.010943405354933256,0.02153444623176292,0.019755277981712976,0.002946505934630532,0.41864883335629793,0.7577697670422442,0.10051307464878287,True,2.679653510361223,2.6852604314967756,2.7704070925735795,2.1199656859778084,0.6662014653047977,0.0,0.0,0.0,0.0,2.7704070925735795,0,0,False,False,diagnostic_only_single_trajectory
transformer,83,3,0.030057201024389763,0.02960554976176609,0.004308506802379812,0.007749865915332922,0.0003178294451582159,0.7485911114457973,0.2895623571519001,0.015041926399545403,0.007396667491173297,0.020965275769281456,0.019283765443897503,0.0028999205926614883,0.3116662615025385,0.7370038762734173,0.13051772122635844,True,3.381899711833089,3.3867024734304603,3.4795921541931696,3.4461052185947154,1.3921244171798661,0.0,0.0,0.0,0.0,3.4795921541931696,4,0,True,False,diagnostic_only_single_trajectory
transformer,84,3,0.034506609269260476,0.03395522884822428,0.004944279320561417,0.0076537448908146,0.00038675996751071166,0.7348684249416779,0.30806380947895445,0.016377124175570218,0.013296746123859372,0.02043421421665991,0.018875015043022133,0.0028539579940369637,0.21894014924845365,0.7889608130019741,0.19171360202136126,True,4.117036740456217,4.116149301737862,4.191992191413256,5.024099076874659,1.7326477698197345,0.0,0.0,0.0,0.0,5.024099076874659,4,1,True,True,diagnostic_only_single_trajectory
transformer,85,3,0.039118355151250485,0.038461637697843415,0.005581403026545297,0.007526700852371945,0.0005354007552985187,0.7320462509160987,0.31191158270525987,0.01688115103338028,0.006696317670675602,0.019855081185411003,0.018403507876989023,0.002807590873158639,0.22536881696392327,0.9517428317886399,0.2490145140985015,True,4.878995405040296,4.871879914749073,4.905906270547871,8.426862355231851,1.8034668934246139,0.0,0.0,0.0,0.0,8.426862355231851,4,1,True,True,diagnostic_only_single_trajectory
transformer,86,3,0.04382391482125986,0.04304889952039939,0.006219600265817,0.007889789240354488,0.0008349877519683688,0.7262801508019124,0.3198194559436396,0.016355561612799368,0.007085854360658805,0.01921685822595254,0.01783803444227334,0.002761496251773429,0.3700230555006432,2.0257275712343654,0.4719538504122103,True,5.656454105937731,5.641169676261978,5.621023272319642,15.285165827067368,1.9490130624378699,0.0,0.0,0.0,0.0,15.285165827067368,4,4,True,True,diagnostic_only_single_trajectory
transformer,87,3,0.04840889875528592,0.04755133426033207,0.006858455857049516,0.008140132144169828,0.0011860005033348929,0.7521530302914594,0.28481547800714674,0.017351062350267166,0.005192114805351907,0.018496205910260216,0.017219872051552013,0.0027132134543653547,0.010158263258438438,97.10513879039411,3.2573015596144175,True,6.413991126603418,6.396233825920717,6.3368779749953905,23.320734787386804,1.3047570488039242,0.0,0.0,0.0,0.0,23.320734787386804,4,4,True,True,diagnostic_only_single_trajectory
transformer,88,3,0.05287027238804449,0.05194003078618076,0.00749914778685947,0.008365421917724034,0.0013492490635878922,0.8470893660838099,0.16594908094203012,0.019289839916004553,0.006074947547656899,0.017821209088591382,0.016651307693076222,0.0026666438593771487,0.010126362741222167,97.0710134673872,3.246650947370403,True,7.1511050922065005,7.132223929455178,7.054790343948784,27.057906894322812,0.0,0.0,0.0,0.0,0.0,27.057906894322812,4,4,True,True,diagnostic_only_single_trajectory
transformer,89,3,0.05722517079107557,0.056247593199135346,0.00814282260120139,0.008695159256216983,0.001404795001150567,0.9080875793611285,0.0964144519912488,0.018302911184583333,0.004335939156662415,0.017227774126212993,0.016182414658180842,0.0026217185944808438,0.01012849235692793,97.01037833592662,3.2351677300779627,True,7.870627081597003,7.854607736952216,7.7760451144543445,28.329493781160448,0.0,0.0,0.0,0.0,0.0,28.329493781160448,4,4,True,True,diagnostic_only_single_trajectory
