cycle,fem_cycle,pidl_saved_index,pidl_cycle_offset,field,metric,FEM_projected_to_PIDL,PIDL_native,PIDL_over_FEM_projected,FEM_projected_over_PIDL
40,40,39,-1,alpha_bar,tip_2l0_integral,0.00033047953685106475,0.00038786957156844437,1.1736568480584721,0.8520378010440233
40,40,39,-1,alpha_bar,tip_2l0_mean,0.6079041103789949,0.3080245554447174,0.5066992477689959,1.9735573013045005
40,40,39,-1,alpha_bar,tip_4l0_integral,0.0009080071998218968,0.0013906006934121251,1.531486417381809,0.6529604106509642
40,40,39,-1,alpha_bar,tip_4l0_mean,0.4199805453531143,0.2770117223262787,0.6595822720630328,1.516111093877968
40,40,39,-1,alpha_bar,tip_l0_integral,0.0001386606807414733,0.00012094730482203886,0.8722537937596004,1.1464553174252028
40,40,39,-1,alpha_bar,tip_l0_mean,1.0358439815722256,0.3858853578567505,0.3725323163735968,2.684330878283168
40,40,39,-1,alpha_bar,top1_mean,2.450760249168642,1.3163198232650757,0.5371067299266028,1.8618273506583185
40,40,39,-1,fatigue_f,crack_strip_mean,0.8940695058052248,0.9307412429322969,1.0410166512658816,0.9605994282454511
40,40,39,-1,fatigue_f,domain_mean,0.9959724592953658,0.9935597666637478,0.997577550855849,1.002428331654088
40,40,39,-1,fatigue_f,max,1.0,1.0,1.0,1.0
40,40,39,-1,fatigue_f,p99,1.0,1.0,1.0,1.0
40,40,39,-1,fatigue_f,p999,1.0,1.0,1.0,1.0
40,40,39,-1,fatigue_f,right_band_mean,0.9713764545520274,0.9740412047221308,1.0027432723509162,0.9972642326041395
40,40,39,-1,fatigue_f,tip_2l0_integral,0.0004368598498001088,0.0011686375773937833,2.675085792224919,0.3738197866051545
40,40,39,-1,fatigue_f,tip_2l0_mean,0.8035865121437726,0.9280672684984586,1.154906477987792,0.8658709766199532
40,40,39,-1,fatigue_f,tip_4l0_integral,0.0019164970669475405,0.004734679870277692,2.470486363863187,0.4047785952707161
40,40,39,-1,fatigue_f,tip_4l0_mean,0.886437336071949,0.9431620883133923,1.0639918355569347,0.9398568359094233
40,40,39,-1,fatigue_f,tip_l0_integral,9.271654806674808e-05,0.0002832387982254948,3.0548893820074796,0.32734409497435335
40,40,39,-1,fatigue_f,tip_l0_mean,0.6926251753094665,0.9036803391986824,1.3047177195009059,0.7664493131759798
40,40,39,-1,fatigue_f,top1_mean,1.0,1.0,1.0,1.0
69,69,68,-1,damage_alpha,crack_strip_mean,0.3909846088609674,0.3889227509498596,0.9947264985260814,1.0053014587243152
69,69,68,-1,damage_alpha,domain_mean,0.007679533334416051,0.014737434685230255,1.919053416850737,0.5210902371029621
69,69,68,-1,damage_alpha,max,1.0253653526306152,1.0008749961853027,0.976115482756969,1.0244689462107197
69,69,68,-1,damage_alpha,p99,1.006575107574463,1.0002186298370361,0.993685043779054,1.006355088325502
69,69,68,-1,damage_alpha,p999,1.012903163433075,1.000564455986023,0.9878184727894107,1.0123317467187984
69,69,68,-1,damage_alpha,right_band_mean,0.0073166091610219865,-0.0014078245731070638,-0.1924148935830841,-5.197102892496226
69,69,68,-1,damage_alpha,tip_2l0_integral,0.00024388671655414785,0.0006493539549410343,2.6625228471468,0.3755836315439003
69,69,68,-1,damage_alpha,tip_2l0_mean,0.4486200231118052,0.5156809687614441,1.1494827296928873,0.8699565240681559
69,69,68,-1,damage_alpha,tip_4l0_integral,0.0005089629057365181,0.0014263717457652092,2.8025062920864787,0.35682346292093264
69,69,68,-1,damage_alpha,tip_4l0_mean,0.2354105989001585,0.28413742780685425,1.2069865551268641,0.8285096430878568
